,code,entity,year,wind_(%_equivalent_primary_energy)
3000,154,Romania,2000,0.0
3001,154,Romania,2001,0.0
3002,154,Romania,2002,0.0
3003,154,Romania,2003,0.0
3004,154,Romania,2004,0.0
3005,154,Romania,2005,0.0
3006,154,Romania,2006,0.0006084856
3007,154,Romania,2007,0.0018800996
3008,154,Romania,2008,0.0031053957
3009,154,Romania,2009,0.0063582286
3010,154,Romania,2010,0.21289971
3011,154,Romania,2011,0.9362577
3012,154,Romania,2012,1.8420968
3013,154,Romania,2013,3.3601205
3014,154,Romania,2014,3.3630674
3015,154,Romania,2015,4.9731345
3016,154,Romania,2016,4.6113586
3017,154,Romania,2017,5.0674367
3018,154,Romania,2018,4.2193203
3019,154,Romania,2019,4.609222
3020,154,Romania,2020,4.9379478
3021,154,Romania,2021,4.443322
3022,154,Romania,2022,5.0641236
3023,155,Russia,1990,0.0
3024,155,Russia,1991,0.0
3025,155,Russia,1992,0.0
3026,155,Russia,1993,0.0
3027,155,Russia,1994,0.0
3028,155,Russia,1995,0.0
3029,155,Russia,1996,0.0
3030,155,Russia,1997,0.0
3031,155,Russia,1998,0.0
3032,155,Russia,1999,0.0
3033,155,Russia,2000,7.7879224e-05
3034,155,Russia,2001,0.00012427411
3035,155,Russia,2002,0.00024795334
3036,155,Russia,2003,0.00033484816
3037,155,Russia,2004,0.00026844983
3038,155,Russia,2005,0.00025948128
3039,155,Russia,2006,0.00018879968
3040,155,Russia,2007,0.00023688134
3041,155,Russia,2008,0.00018462408
3042,155,Russia,2009,0.00014108
3043,155,Russia,2010,0.00014867833
3044,155,Russia,2011,0.00018407806
3045,155,Russia,2012,0.0001771304
3046,155,Russia,2013,0.00015176648
3047,155,Russia,2014,0.0032312619
3048,155,Russia,2015,0.0050268793
3049,155,Russia,2016,0.0048998194
3050,155,Russia,2017,0.004543538
3051,155,Russia,2018,0.007432823
3052,155,Russia,2019,0.009904675
3053,155,Russia,2020,0.037011307
3054,155,Russia,2021,0.07733918
3055,155,Russia,2022,0.13647008
3056,159,Saudi Arabia,1971,0.0
3057,159,Saudi Arabia,1972,0.0
3058,159,Saudi Arabia,1973,0.0
3059,159,Saudi Arabia,1974,0.0
3060,159,Saudi Arabia,1975,0.0
3061,159,Saudi Arabia,1976,0.0
3062,159,Saudi Arabia,1977,0.0
3063,159,Saudi Arabia,1978,0.0
3064,159,Saudi Arabia,1979,0.0
3065,159,Saudi Arabia,1980,0.0
3066,159,Saudi Arabia,1981,0.0
3067,159,Saudi Arabia,1982,0.0
3068,159,Saudi Arabia,1983,0.0
3069,159,Saudi Arabia,1984,0.0
3070,159,Saudi Arabia,1985,0.0
3071,159,Saudi Arabia,1986,0.0
3072,159,Saudi Arabia,1987,0.0
3073,159,Saudi Arabia,1988,0.0
3074,159,Saudi Arabia,1989,0.0
3075,159,Saudi Arabia,1990,0.0
3076,159,Saudi Arabia,1991,0.0
3077,159,Saudi Arabia,1992,0.0
3078,159,Saudi Arabia,1993,0.0
3079,159,Saudi Arabia,1994,0.0
3080,159,Saudi Arabia,1995,0.0
3081,159,Saudi Arabia,1996,0.0
3082,159,Saudi Arabia,1997,0.0
3083,159,Saudi Arabia,1998,0.0
3084,159,Saudi Arabia,1999,0.0
3085,163,Singapore,1992,0.0
3086,163,Singapore,1993,0.0
3087,163,Singapore,1994,0.0
3088,163,Singapore,1995,0.0
3089,163,Singapore,1996,0.0
3090,163,Singapore,1997,0.0
3091,163,Singapore,1998,0.0
3092,163,Singapore,1999,0.0
3093,164,Slovakia,1971,0.0
3094,164,Slovakia,1972,0.0
3095,164,Slovakia,1973,0.0
3096,164,Slovakia,1974,0.0
3097,164,Slovakia,1975,0.0
3098,164,Slovakia,1976,0.0
3099,164,Slovakia,1977,0.0
3100,164,Slovakia,1978,0.0
3101,164,Slovakia,1979,0.0
3102,164,Slovakia,1980,0.0
3103,164,Slovakia,1981,0.0
3104,164,Slovakia,1982,0.0
3105,164,Slovakia,1983,0.0
3106,164,Slovakia,1984,0.0
3107,164,Slovakia,1985,0.0
3108,164,Slovakia,1986,0.0
3109,164,Slovakia,1987,0.0
3110,164,Slovakia,1988,0.0
3111,164,Slovakia,1989,0.0
3112,164,Slovakia,1990,0.0
3113,164,Slovakia,1991,0.0
3114,164,Slovakia,1992,0.0
3115,164,Slovakia,1993,0.0
3116,164,Slovakia,1994,0.0
3117,164,Slovakia,1995,0.0
3118,164,Slovakia,1996,0.0
3119,164,Slovakia,1997,0.0
3120,164,Slovakia,1998,0.0
3121,164,Slovakia,1999,0.0
3122,164,Slovakia,2000,0.0
3123,164,Slovakia,2001,0.0
3124,164,Slovakia,2002,0.0
3125,164,Slovakia,2003,0.0026378804
3126,164,Slovakia,2004,0.008040212
3127,164,Slovakia,2005,0.007592993
3128,164,Slovakia,2006,0.007753898
3129,164,Slovakia,2007,0.010947635
3130,164,Slovakia,2008,0.009269378
3131,164,Slovakia,2009,0.008712807
3132,164,Slovakia,2010,0.008103884
3133,164,Slovakia,2011,0.0069771768
3134,164,Slovakia,2012,0.008663606
3135,164,Slovakia,2013,0.008403695
3136,164,Slovakia,2014,0.008974488
3137,164,Slovakia,2015,0.008829902
3138,164,Slovakia,2016,0.0086943265
3139,164,Slovakia,2017,0.008205646
3140,164,Slovakia,2018,0.008298338
3141,164,Slovakia,2019,0.008556086
3142,164,Slovakia,2020,0.0057999413
3143,164,Slovakia,2021,0.006701761
3144,164,Slovakia,2022,0.006816261
3145,165,Slovenia,1990,0.0
3146,165,Slovenia,1991,0.0
3147,165,Slovenia,1992,0.0
3148,165,Slovenia,1993,0.0
3149,165,Slovenia,1994,0.0
3150,165,Slovenia,1995,0.0
3151,165,Slovenia,1996,0.0
3152,165,Slovenia,1997,0.0
3153,165,Slovenia,1998,0.0
3154,165,Slovenia,1999,0.0
3155,165,Slovenia,2000,0.0
3156,165,Slovenia,2001,0.0
3157,165,Slovenia,2002,0.0
3158,165,Slovenia,2003,0.0
3159,165,Slovenia,2004,0.0
3160,165,Slovenia,2005,0.0
3161,165,Slovenia,2006,0.0
3162,165,Slovenia,2007,0.0
3163,165,Slovenia,2008,0.0
3164,165,Slovenia,2009,0.0
3165,165,Slovenia,2010,0.0
3166,165,Slovenia,2011,0.0
3167,165,Slovenia,2012,0.0
3168,165,Slovenia,2013,0.013478355
3169,165,Slovenia,2014,0.013060376
3170,165,Slovenia,2015,0.021593498
3171,165,Slovenia,2016,0.020138271
3172,165,Slovenia,2017,0.018817624
3173,165,Slovenia,2018,0.019313606
3174,165,Slovenia,2019,0.02024085
3175,165,Slovenia,2020,0.021214653
3176,165,Slovenia,2021,0.019088103
3177,165,Slovenia,2022,0.020503603
3178,167,South Africa,1971,0.0
3179,167,South Africa,1972,0.0
3180,167,South Africa,1973,0.0
3181,167,South Africa,1974,0.0
3182,167,South Africa,1975,0.0
3183,167,South Africa,1976,0.0
3184,167,South Africa,1977,0.0
3185,167,South Africa,1978,0.0
3186,167,South Africa,1979,0.0
3187,167,South Africa,1980,0.0
3188,167,South Africa,1981,0.0
3189,167,South Africa,1982,0.0
3190,167,South Africa,1983,0.0
3191,167,South Africa,1984,0.0
3192,167,South Africa,1985,0.0
3193,167,South Africa,1986,0.0
3194,167,South Africa,1987,0.0
3195,167,South Africa,1988,0.0
3196,167,South Africa,1989,0.0
3197,167,South Africa,1990,0.0
3198,167,South Africa,1991,0.0
3199,167,South Africa,1992,0.0
3200,167,South Africa,1993,0.0
3201,167,South Africa,1994,0.0
3202,167,South Africa,1995,0.0
3203,167,South Africa,1996,0.0
3204,167,South Africa,1997,0.0
3205,167,South Africa,1998,0.0
3206,167,South Africa,1999,0.0
3207,167,South Africa,2000,0.0
3208,167,South Africa,2001,0.0
3209,167,South Africa,2002,0.0
3210,167,South Africa,2003,0.0013832541
3211,167,South Africa,2004,0.0025189708
3212,167,South Africa,2005,0.0026444069
3213,167,South Africa,2006,0.002574899
3214,167,South Africa,2007,0.002490939
3215,167,South Africa,2008,0.004042699
3216,167,South Africa,2009,0.00576525
3217,167,South Africa,2010,0.0064513125
3218,167,South Africa,2011,0.0070638903
3219,167,South Africa,2012,0.0071309083
3220,167,South Africa,2013,0.0070566954
3221,167,South Africa,2014,0.19978388
3222,167,South Africa,2015,0.58379525
3223,167,South Africa,2016,0.7611625
3224,167,South Africa,2017,1.2673249
3225,167,South Africa,2018,1.1953948
3226,167,South Africa,2019,1.1797094
3227,167,South Africa,2020,1.2148885
3228,167,South Africa,2021,1.6295269
3229,167,South Africa,2022,1.8891122
3230,34,South America,1971,0.0
3231,34,South America,1972,0.0
3232,34,South America,1973,0.0
3233,34,South America,1974,0.0
3234,34,South America,1975,0.0
3235,34,South America,1976,0.0
3236,34,South America,1977,0.0
3237,34,South America,1978,0.0
3238,34,South America,1979,0.0
3239,34,South America,1980,0.0
3240,34,South America,1981,0.0
3241,34,South America,1982,0.0
3242,34,South America,1983,0.0
3243,34,South America,1984,0.0
3244,34,South America,1985,0.0
3245,34,South America,1986,0.0
3246,34,South America,1987,0.0
3247,34,South America,1988,0.0
3248,34,South America,1989,0.0
3249,34,South America,1990,0.0
3250,34,South America,1991,0.0
3251,34,South America,1992,0.0
3252,34,South America,1993,0.0
3253,34,South America,1994,0.0
3254,34,South America,1995,0.0
3255,34,South America,1996,0.0007961136
3256,34,South America,1997,0.0012049216
3257,34,South America,1998,0.0023075591
3258,34,South America,1999,0.0022601078
3259,34,South America,2000,0.0022133312
3260,34,South America,2001,0.005531819
3261,34,South America,2002,0.008355497
3262,34,South America,2003,0.008475676
3263,34,South America,2004,0.010377526
3264,34,South America,2005,0.011600674
3265,34,South America,2006,0.018753525
3266,34,South America,2007,0.03700201
3267,34,South America,2008,0.06023667
3268,34,South America,2009,0.06637802
3269,34,South America,2010,0.11299571
3270,34,South America,2011,0.13214827
3271,34,South America,2012,0.23552787
3272,34,South America,2013,0.30146056
3273,34,South America,2014,0.5809204
3274,34,South America,2015,1.0198804
3275,34,South America,2016,1.5372441
3276,34,South America,2017,1.9172672
3277,34,South America,2018,2.2300053
3278,34,South America,2019,2.7296233
3279,34,South America,2020,3.2147958
3280,34,South America,2021,3.718773
3281,34,South America,2022,3.994783
3282,35,South Korea,1986,0.0
3283,35,South Korea,1987,0.0
3284,35,South Korea,1988,0.0
3285,35,South Korea,1989,0.0
3286,35,South Korea,1990,0.0
3287,35,South Korea,1991,0.0
3288,35,South Korea,1992,0.0
3289,35,South Korea,1993,0.0001983126
3290,35,South Korea,1994,0.0001838959
3291,35,South Korea,1995,0.0
3292,35,South Korea,1996,0.0
3293,35,South Korea,1997,0.00013875315
3294,35,South Korea,1998,0.00030347926
3295,35,South Korea,1999,0.00081305916
3296,35,South Korea,2000,0.0021967683
3297,35,South Korea,2001,0.0016080325
3298,35,South Korea,2002,0.0018052222
3299,35,South Korea,2003,0.0029038673
3300,35,South Korea,2004,0.005379468
3301,35,South Korea,2005,0.014155234
3302,35,South Korea,2006,0.02545508
3303,35,South Korea,2007,0.03861695
3304,35,South Korea,2008,0.04381928
3305,35,South Korea,2009,0.06807511
3306,35,South Korea,2010,0.07465795
3307,35,South Korea,2011,0.074905425
3308,35,South Korea,2012,0.077812135
3309,35,South Korea,2013,0.0969319
3310,35,South Korea,2014,0.09529855
3311,35,South Korea,2015,0.1090901
3312,35,South Korea,2016,0.13204329
3313,35,South Korea,2017,0.16748476
3314,35,South Korea,2018,0.18605699
3315,35,South Korea,2019,0.2037937
3316,35,South Korea,2020,0.24811643
3317,35,South Korea,2021,0.23844412
3318,35,South Korea,2022,0.24801666
3319,36,South and Central America (EI),1971,0.0
3320,36,South and Central America (EI),1972,0.0
3321,36,South and Central America (EI),1973,0.0
3322,36,South and Central America (EI),1974,0.0
3323,36,South and Central America (EI),1975,0.0
3324,36,South and Central America (EI),1976,0.0
3325,36,South and Central America (EI),1977,0.0
3326,36,South and Central America (EI),1978,0.0
3327,36,South and Central America (EI),1979,0.0
3328,36,South and Central America (EI),1980,0.0
3329,36,South and Central America (EI),1981,0.0
3330,36,South and Central America (EI),1982,0.0
3331,36,South and Central America (EI),1983,0.0
3332,36,South and Central America (EI),1984,0.0
3333,36,South and Central America (EI),1985,0.0
3334,36,South and Central America (EI),1986,0.0
3335,36,South and Central America (EI),1987,0.0
3336,36,South and Central America (EI),1988,0.0
3337,36,South and Central America (EI),1989,0.0
3338,36,South and Central America (EI),1990,0.0
3339,36,South and Central America (EI),1991,0.0
3340,36,South and Central America (EI),1992,0.0
3341,36,South and Central America (EI),1993,0.00011522476
3342,36,South and Central America (EI),1994,0.0004918395
3343,36,South and Central America (EI),1995,0.00046886053
3344,36,South and Central America (EI),1996,0.002428209
3345,36,South and Central America (EI),1997,0.0056475378
3346,36,South and Central America (EI),1998,0.005892045
3347,36,South and Central America (EI),1999,0.007822956
3348,36,South and Central America (EI),2000,0.01281851
3349,36,South and Central America (EI),2001,0.016264942
3350,36,South and Central America (EI),2002,0.022818089
3351,36,South and Central America (EI),2003,0.021576509
3352,36,South and Central America (EI),2004,0.024995767
3353,36,South and Central America (EI),2005,0.02365932
3354,36,South and Central America (EI),2006,0.03268336
3355,36,South and Central America (EI),2007,0.046662323
3356,36,South and Central America (EI),2008,0.06528402
3357,36,South and Central America (EI),2009,0.081855655
3358,36,South and Central America (EI),2010,0.12842964
3359,36,South and Central America (EI),2011,0.15481411
3360,36,South and Central America (EI),2012,0.26432714
3361,36,South and Central America (EI),2013,0.34215218
3362,36,South and Central America (EI),2014,0.61445075
3363,36,South and Central America (EI),2015,1.0333265
3364,36,South and Central America (EI),2016,1.4900295
3365,36,South and Central America (EI),2017,1.8227603
3366,36,South and Central America (EI),2018,2.1378891
3367,36,South and Central America (EI),2019,2.5772295
3368,36,South and Central America (EI),2020,3.0080159
3369,36,South and Central America (EI),2021,3.4583912
3370,36,South and Central America (EI),2022,3.6896732
3371,37,Spain,1969,0.0
3372,37,Spain,1970,0.0
3373,37,Spain,1971,0.0
3374,37,Spain,1972,0.0
3375,37,Spain,1973,0.0
3376,37,Spain,1974,0.0
3377,37,Spain,1975,0.0
3378,37,Spain,1976,0.0
3379,37,Spain,1977,0.0
3380,37,Spain,1978,0.0
3381,37,Spain,1979,0.0
3382,37,Spain,1980,0.0
3383,37,Spain,1981,0.0
3384,37,Spain,1982,0.0
3385,37,Spain,1983,0.0
3386,37,Spain,1984,0.0
3387,37,Spain,1985,0.0
3388,37,Spain,1986,0.0
3389,37,Spain,1987,0.0
3390,37,Spain,1988,0.0
3391,37,Spain,1989,0.0035980225
3392,37,Spain,1990,0.00387346
3393,37,Spain,1991,0.004008493
3394,37,Spain,1992,0.026275782
3395,37,Spain,1993,0.030584969
3396,37,Spain,1994,0.04405182
3397,37,Spain,1995,0.06547323
3398,37,Spain,1996,0.08498114
3399,37,Spain,1997,0.1641733
3400,37,Spain,1998,0.2853808
3401,37,Spain,1999,0.56202525
3402,37,Spain,2000,0.91498756
3403,37,Spain,2001,1.2426993
3404,37,Spain,2002,1.6883273
3405,37,Spain,2003,2.0516505
3406,37,Spain,2004,2.5570097
3407,37,Spain,2005,3.40373
3408,37,Spain,2006,3.6680717
3409,37,Spain,2007,4.2208543
3410,37,Spain,2008,5.155329
3411,37,Spain,2009,6.355528
3412,37,Spain,2010,7.090608
3413,37,Spain,2011,6.9775834
3414,37,Spain,2012,8.130847
3415,37,Spain,2013,9.589854
3416,37,Spain,2014,9.058417
3417,37,Spain,2015,8.4339075
3418,37,Spain,2016,8.235643
3419,37,Spain,2017,8.130111
3420,37,Spain,2018,8.225432
3421,37,Spain,2019,8.793685
3422,37,Spain,2020,10.29822
3423,37,Spain,2021,10.525022
3424,37,Spain,2022,10.22556
3425,170,Sri Lanka,2007,0.0096675
3426,38,Sweden,1985,0.002565252
3427,38,Sweden,1986,0.0024747888
3428,38,Sweden,1987,0.0025278062
3429,38,Sweden,1988,0.0021554623
3430,38,Sweden,1989,0.0022039902
3431,38,Sweden,1990,0.0026002696
3432,38,Sweden,1991,0.0059405416
3433,38,Sweden,1992,0.014060034
3434,38,Sweden,1993,0.02384085
3435,38,Sweden,1994,0.034381486
3436,38,Sweden,1995,0.047588367
3437,38,Sweden,1996,0.06716264
3438,38,Sweden,1997,0.09145448
3439,38,Sweden,1998,0.12821467
3440,38,Sweden,1999,0.1534936
3441,38,Sweden,2000,0.21132255
3442,38,Sweden,2001,0.2064495
3443,38,Sweden,2002,0.2764206
3444,38,Sweden,2003,0.32009858
3445,38,Sweden,2004,0.3696422
3446,38,Sweden,2005,0.39555714
3447,38,Sweden,2006,0.43953705
3448,38,Sweden,2007,0.623318
3449,38,Sweden,2008,0.87807524
3450,38,Sweden,2009,1.1853428
3451,38,Sweden,2010,1.5514387
3452,38,Sweden,2011,2.7420726
3453,38,Sweden,2012,3.0111978
3454,38,Sweden,2013,4.388225
3455,38,Sweden,2014,5.0018697
3456,38,Sweden,2015,6.986662
3457,38,Sweden,2016,6.7062745
3458,38,Sweden,2017,7.3466682
3459,38,Sweden,2018,7.0358267
3460,38,Sweden,2019,8.051072
3461,38,Sweden,2020,11.738155
3462,38,Sweden,2021,11.259733
3463,38,Sweden,2022,13.452904
3464,171,Switzerland,1968,0.0
3465,171,Switzerland,1969,0.0
3466,171,Switzerland,1970,0.0
3467,171,Switzerland,1971,0.0
3468,171,Switzerland,1972,0.0
3469,171,Switzerland,1973,0.0
3470,171,Switzerland,1974,0.0
3471,171,Switzerland,1975,0.0
3472,171,Switzerland,1976,0.0
3473,171,Switzerland,1977,0.0
3474,171,Switzerland,1978,0.0
3475,171,Switzerland,1979,0.0
3476,171,Switzerland,1980,0.0
3477,171,Switzerland,1981,0.0
3478,171,Switzerland,1982,0.0
3479,171,Switzerland,1983,0.0
3480,171,Switzerland,1984,0.0
3481,171,Switzerland,1985,0.0
3482,171,Switzerland,1986,0.0
3483,171,Switzerland,1987,0.0
3484,171,Switzerland,1988,0.0
3485,171,Switzerland,1989,0.0
3486,171,Switzerland,1990,0.0
3487,171,Switzerland,1991,0.0
3488,171,Switzerland,1992,0.0
3489,171,Switzerland,1993,0.0
3490,171,Switzerland,1994,0.0
3491,171,Switzerland,1995,0.0
3492,171,Switzerland,1996,0.00088988274
3493,171,Switzerland,1997,0.001664425
3494,171,Switzerland,1998,0.0024826014
3495,171,Switzerland,1999,0.002375564
3496,171,Switzerland,2000,0.0024348306
3497,171,Switzerland,2001,0.0030198758
3498,171,Switzerland,2002,0.0040288176
3499,171,Switzerland,2003,0.0040463894
3500,171,Switzerland,2004,0.0048957774
3501,171,Switzerland,2005,0.006761629
3502,171,Switzerland,2006,0.012106831
3503,171,Switzerland,2007,0.012978414
3504,171,Switzerland,2008,0.014823073
3505,171,Switzerland,2009,0.01788425
3506,171,Switzerland,2010,0.029360253
3507,171,Switzerland,2011,0.058158435
3508,171,Switzerland,2012,0.06875737
3509,171,Switzerland,2013,0.068126716
3510,171,Switzerland,2014,0.07960325
3511,171,Switzerland,2015,0.08813735
3512,171,Switzerland,2016,0.0923057
3513,171,Switzerland,2017,0.111710615
3514,171,Switzerland,2018,0.10030569
3515,171,Switzerland,2019,0.11461096
3516,171,Switzerland,2020,0.12325139
3517,171,Switzerland,2021,0.1278953
3518,171,Switzerland,2022,0.13612784
3519,173,Taiwan,1971,0.0
3520,173,Taiwan,1972,0.0
3521,173,Taiwan,1973,0.0
3522,173,Taiwan,1974,0.0
3523,173,Taiwan,1975,0.0
3524,173,Taiwan,1976,0.0
3525,173,Taiwan,1977,0.0
3526,173,Taiwan,1978,0.0
3527,173,Taiwan,1979,0.0
3528,173,Taiwan,1980,0.0
3529,173,Taiwan,1981,0.0
3530,173,Taiwan,1982,0.0
3531,173,Taiwan,1983,0.0
3532,173,Taiwan,1984,0.0
3533,173,Taiwan,1985,0.0
3534,173,Taiwan,1986,0.0
3535,173,Taiwan,1987,0.0
3536,173,Taiwan,1988,0.0
3537,173,Taiwan,1989,0.0
3538,173,Taiwan,1990,0.0
3539,173,Taiwan,1991,0.0
3540,173,Taiwan,1992,0.0
3541,173,Taiwan,1993,0.0
3542,173,Taiwan,1994,0.0
3543,173,Taiwan,1995,0.0
3544,173,Taiwan,1996,0.0
3545,173,Taiwan,1997,0.0
3546,173,Taiwan,1998,0.0
3547,173,Taiwan,1999,0.0
3548,173,Taiwan,2000,0.00040116673
3549,173,Taiwan,2001,0.0034183282
3550,173,Taiwan,2002,0.0042260205
3551,173,Taiwan,2003,0.006012982
3552,173,Taiwan,2004,0.00609182
3553,173,Taiwan,2005,0.021601498
3554,173,Taiwan,2006,0.06323785
3555,173,Taiwan,2007,0.096021205
3556,173,Taiwan,2008,0.13207465
3557,173,Taiwan,2009,0.1803078
3558,173,Taiwan,2010,0.21807651
3559,173,Taiwan,2011,0.3167521
3560,173,Taiwan,2012,0.300874
3561,173,Taiwan,2013,0.33970642
3562,173,Taiwan,2014,0.30223015
3563,173,Taiwan,2015,0.30567065
3564,173,Taiwan,2016,0.28836018
3565,173,Taiwan,2017,0.33935753
3566,173,Taiwan,2018,0.3298959
3567,173,Taiwan,2019,0.37096703
3568,173,Taiwan,2020,0.4639856
3569,173,Taiwan,2021,0.41769356
3570,173,Taiwan,2022,0.6952223
3571,39,Thailand,1981,0.0
3572,39,Thailand,1982,0.0
3573,39,Thailand,1983,0.0
3574,39,Thailand,1984,0.0
3575,39,Thailand,1985,0.0
3576,39,Thailand,1986,0.0
3577,39,Thailand,1987,0.0
3578,39,Thailand,1988,0.0
3579,39,Thailand,1989,0.0
3580,39,Thailand,1990,0.0
3581,39,Thailand,1991,0.0
3582,39,Thailand,1992,0.0
3583,39,Thailand,1993,0.0
3584,39,Thailand,1994,0.0
3585,39,Thailand,1995,0.0
3586,39,Thailand,1996,0.0
3587,39,Thailand,1997,0.0
3588,39,Thailand,1998,0.0
3589,39,Thailand,1999,0.0
3590,39,Thailand,2000,0.0
3591,39,Thailand,2001,0.0
3592,39,Thailand,2002,0.0
3593,39,Thailand,2003,0.0
3594,39,Thailand,2004,0.0
3595,39,Thailand,2005,0.0
3596,39,Thailand,2006,3.5722056e-05
3597,39,Thailand,2007,0.00010322821
3598,39,Thailand,2008,0.00012551663
3599,39,Thailand,2009,0.00025197037
3600,39,Thailand,2010,0.0009221796
3601,39,Thailand,2011,0.001137706
3602,39,Thailand,2012,0.0036195598
3603,39,Thailand,2013,0.07315966
3604,39,Thailand,2014,0.07940884
3605,39,Thailand,2015,0.063909054
3606,39,Thailand,2016,0.07267338
3607,39,Thailand,2017,0.20542312
3608,39,Thailand,2018,0.29298118
3609,39,Thailand,2019,0.6524778
3610,39,Thailand,2020,0.6130924
3611,39,Thailand,2021,0.66447043
3612,39,Thailand,2022,0.6339971
3613,177,Trinidad and Tobago,2010,0.0
3614,177,Trinidad and Tobago,2011,0.0
3615,177,Trinidad and Tobago,2012,0.0
3616,177,Trinidad and Tobago,2013,0.0
3617,177,Trinidad and Tobago,2014,0.0
3618,177,Trinidad and Tobago,2015,3.2707587e-05
3619,177,Trinidad and Tobago,2016,3.664679e-05
3620,177,Trinidad and Tobago,2017,3.433312e-05
3621,177,Trinidad and Tobago,2018,3.606073e-05
3622,177,Trinidad and Tobago,2019,3.7849328e-05
3623,177,Trinidad and Tobago,2020,4.293235e-05
3624,177,Trinidad and Tobago,2021,4.158536e-05
3625,177,Trinidad and Tobago,2022,4.2744312e-05
3626,179,Turkey,1982,0.0
3627,179,Turkey,1983,0.0
3628,179,Turkey,1984,0.0
3629,179,Turkey,1985,0.0
3630,179,Turkey,1986,0.0
3631,179,Turkey,1987,0.0
3632,179,Turkey,1988,0.0
3633,179,Turkey,1989,0.0
3634,179,Turkey,1990,0.0
3635,179,Turkey,1991,0.0
3636,179,Turkey,1992,0.0
3637,179,Turkey,1993,0.0
3638,179,Turkey,1994,0.0
3639,179,Turkey,1995,0.0
3640,179,Turkey,1996,0.0
3641,179,Turkey,1997,0.0
3642,179,Turkey,1998,0.001955994
3643,179,Turkey,1999,0.0074873446
3644,179,Turkey,2000,0.011421968
3645,179,Turkey,2001,0.023333875
3646,179,Turkey,2002,0.016298138
3647,179,Turkey,2003,0.019561656
3648,179,Turkey,2004,0.017057339
3649,179,Turkey,2005,0.016949195
3650,179,Turkey,2006,0.033578783
3651,179,Turkey,2007,0.08453806
3652,179,Turkey,2008,0.20186919
3653,179,Turkey,2009,0.34968182
3654,179,Turkey,2010,0.6425343
3655,179,Turkey,2011,0.968195
3656,179,Turkey,2012,1.1242399
3657,179,Turkey,2013,1.4513947
3658,179,Turkey,2014,1.5786122
3659,179,Turkey,2015,1.9530069
3660,179,Turkey,2016,2.4620886
3661,179,Turkey,2017,2.665725
3662,179,Turkey,2018,2.9859848
3663,179,Turkey,2019,3.1227179
3664,179,Turkey,2020,3.6156297
3665,179,Turkey,2021,4.2526064
3666,179,Turkey,2022,4.7034683
3667,193,Turkmenistan,1990,0.0
3668,193,Turkmenistan,1991,0.0
3669,193,Turkmenistan,1992,0.0
3670,193,Turkmenistan,1993,0.0
3671,193,Turkmenistan,1994,0.0
3672,193,Turkmenistan,1995,0.0
3673,193,Turkmenistan,1996,0.0
3674,194,USSR,1965,0.0
3675,180,Ukraine,1990,0.0
3676,180,Ukraine,1991,0.0
3677,180,Ukraine,1992,0.0
3678,180,Ukraine,1993,0.0
3679,180,Ukraine,1994,0.0
3680,180,Ukraine,1995,0.0
3681,180,Ukraine,1996,0.0
3682,180,Ukraine,1997,0.0
3683,180,Ukraine,1998,0.00055282767
3684,180,Ukraine,1999,0.00056124653
3685,180,Ukraine,2000,0.0011190432
3686,180,Ukraine,2001,0.0030075319
3687,180,Ukraine,2002,0.0041342317
3688,180,Ukraine,2003,0.005647486
3689,180,Ukraine,2004,0.005996351
3690,180,Ukraine,2005,0.006777342
3691,180,Ukraine,2006,0.0061307102
3692,180,Ukraine,2007,0.007864795
3693,180,Ukraine,2008,0.0080952775
3694,180,Ukraine,2009,0.009025289
3695,180,Ukraine,2010,0.0097258
3696,180,Ukraine,2011,0.016741846
3697,180,Ukraine,2012,0.054763112
3698,180,Ukraine,2013,0.1270803
3699,180,Ukraine,2014,0.25338435
3700,180,Ukraine,2015,0.2910341
3701,180,Ukraine,2016,0.24317804
3702,180,Ukraine,2017,0.2683308
3703,180,Ukraine,2018,0.31069347
3704,180,Ukraine,2019,0.55606097
3705,180,Ukraine,2020,0.9334184
3706,180,Ukraine,2021,1.0933615
3707,180,Ukraine,2022,0.5893857
3708,40,United Kingdom,1965,0.0
3709,40,United Kingdom,1966,0.0
3710,40,United Kingdom,1967,0.0
3711,40,United Kingdom,1968,0.0
3712,40,United Kingdom,1969,0.0
3713,40,United Kingdom,1970,0.0
3714,40,United Kingdom,1971,0.0
3715,40,United Kingdom,1972,0.0
3716,40,United Kingdom,1973,0.0
3717,40,United Kingdom,1974,0.0
3718,40,United Kingdom,1975,0.0
3719,40,United Kingdom,1976,0.0
3720,40,United Kingdom,1977,0.0
3721,40,United Kingdom,1978,0.0
3722,40,United Kingdom,1979,0.0
3723,40,United Kingdom,1980,0.0
3724,40,United Kingdom,1981,0.0
3725,40,United Kingdom,1982,0.0
3726,40,United Kingdom,1983,0.0
3727,40,United Kingdom,1984,0.0
3728,40,United Kingdom,1985,0.0
3729,40,United Kingdom,1986,0.0
3730,40,United Kingdom,1987,0.0
3731,40,United Kingdom,1988,0.0
3732,40,United Kingdom,1989,0.0010693523
3733,40,United Kingdom,1990,0.0010609535
3734,40,United Kingdom,1991,0.0010390722
3735,40,United Kingdom,1992,0.0038337132
3736,40,United Kingdom,1993,0.024921753
3737,40,United Kingdom,1994,0.03998722
3738,40,United Kingdom,1995,0.045411136
3739,40,United Kingdom,1996,0.053918228
3740,40,United Kingdom,1997,0.07499289
3741,40,United Kingdom,1998,0.09779249
