,code,entity,year,electricity_from_wind_(twh),electricity from hydro (twh),electricity from solar (twh),other renewables including bioenergy (twh)
481,3,Asia,2004,8.009999,776.51,1.3100001,52.39
482,3,Asia,2005,10.07,807.99,1.61,58.66
483,3,Asia,2006,16.06,884.44,1.9399999,62.4
484,3,Asia,2007,21.16,925.34,2.31,70.55
485,3,Asia,2008,32.57,1058.7301,2.8,76.880005
486,3,Asia,2009,50.79,1032.65,3.81,86.41
487,3,Asia,2010,78.0,1181.38,5.38,101.57
488,3,Asia,2011,110.26,1197.11,9.73,111.46999
489,3,Asia,2012,144.21,1372.61,14.75,120.63
490,3,Asia,2013,185.18,1460.41,29.060001,133.0
491,3,Asia,2014,211.58,1596.9899,58.57,152.16
492,3,Asia,2015,241.40999,1666.53,91.189995,175.54001
493,3,Asia,2016,313.43,1724.79,139.95,179.76
494,3,Asia,2017,392.13,1773.93,217.74,208.65
495,3,Asia,2018,466.93,1820.79,310.22998,236.31
496,3,Asia,2019,514.87,1944.54,392.02,265.29
497,3,Asia,2020,579.18,1991.12,471.15,291.08002
498,3,Asia,2021,786.2999,1940.37,586.26,343.52997
499,3,Asia,2022,907.2565,1997.4298,745.87054,366.762
500,201,Asia (Ember),2000,2.3,528.86,0.39,45.989998
501,201,Asia (Ember),2001,3.08,581.87,0.53,46.559998
502,201,Asia (Ember),2002,3.37,589.6,0.75,48.43
503,201,Asia (Ember),2003,4.48,612.39,1.0,49.260002
504,201,Asia (Ember),2004,7.89,712.69,1.31,52.18
505,201,Asia (Ember),2005,9.93,742.63,1.61,58.5
506,201,Asia (Ember),2006,15.79,810.99,1.94,62.199997
507,201,Asia (Ember),2007,20.65,861.76,2.31,70.229996
508,201,Asia (Ember),2008,31.51,1011.28,2.8,76.51
509,201,Asia (Ember),2009,49.05,984.23,3.78,85.65
510,201,Asia (Ember),2010,74.9,1111.12,5.29,100.479996
511,201,Asia (Ember),2011,105.32,1126.6,9.5,110.329994
512,201,Asia (Ember),2012,138.06,1293.61,14.33,119.03
513,201,Asia (Ember),2013,177.38,1377.35,28.4,130.64
514,201,Asia (Ember),2014,202.83,1536.37,57.22,148.55
515,201,Asia (Ember),2015,229.47,1582.66,89.25,170.64
516,201,Asia (Ember),2016,297.29,1637.46,136.25,173.05
517,201,Asia (Ember),2017,373.24,1695.13,211.12,200.14
518,201,Asia (Ember),2018,445.29,1748.1,296.67,225.98999
519,201,Asia (Ember),2019,491.3,1815.15,372.44,252.59
520,201,Asia (Ember),2020,551.6,1883.07,446.12,276.38
521,201,Asia (Ember),2021,751.93,1862.9,554.49,326.05002
522,201,Asia (Ember),2022,907.23,1928.18,696.17,348.65002
523,4,Asia Pacific (EI),1965,0.0,156.08955,0.0,1.644
524,4,Asia Pacific (EI),1966,0.0,162.31183,0.0,1.643
525,4,Asia Pacific (EI),1967,0.0,152.86674,0.0,1.424
526,4,Asia Pacific (EI),1968,0.0,168.24911,0.0,1.577
527,4,Asia Pacific (EI),1969,0.0,174.1638,0.0,1.608
528,4,Asia Pacific (EI),1970,0.0,180.71,0.0,1.776704
529,4,Asia Pacific (EI),1971,0.0,199.45708,0.0,1.754611
530,4,Asia Pacific (EI),1972,0.0,205.11601,0.0,1.785591
531,4,Asia Pacific (EI),1973,0.0,194.01163,0.0,1.834998
532,4,Asia Pacific (EI),1974,0.0,217.9046,0.0,2.8156047
533,4,Asia Pacific (EI),1975,0.0,232.44424,0.0,2.9736698
534,4,Asia Pacific (EI),1976,0.0,233.25337,0.0,2.9064
535,4,Asia Pacific (EI),1977,0.0,227.03831,0.0,2.941779
536,4,Asia Pacific (EI),1978,0.0,237.0464,0.0,3.2368069
537,4,Asia Pacific (EI),1979,0.0,256.98187,0.0,4.032256
538,4,Asia Pacific (EI),1980,0.0,273.4472,0.0,5.492769
539,4,Asia Pacific (EI),1981,0.0,289.72968,0.0,7.3913007
540,4,Asia Pacific (EI),1982,0.0,282.66718,0.0,16.27123
541,4,Asia Pacific (EI),1983,0.0,299.34137,0.0,18.387142
542,4,Asia Pacific (EI),1984,0.0,299.4067,0.0,20.061474
543,4,Asia Pacific (EI),1985,0.0,320.04462,0.0,21.110823
544,4,Asia Pacific (EI),1986,0.0,328.1591,0.0,22.009226
545,4,Asia Pacific (EI),1987,0.0,326.8913,0.0,22.329086
546,4,Asia Pacific (EI),1988,0.0,361.78625,0.0,24.14604
547,4,Asia Pacific (EI),1989,0.0,388.04352,0.0,26.438787
548,4,Asia Pacific (EI),1990,0.032323234,399.27155,0.004,22.51375
549,4,Asia Pacific (EI),1991,0.12200091,410.52426,0.00945,22.994274
550,4,Asia Pacific (EI),1992,0.22047403,401.52466,0.0276,23.15172
551,4,Asia Pacific (EI),1993,0.31183666,440.28693,0.0431,23.097511
552,4,Asia Pacific (EI),1994,0.58358806,443.2982,0.0534,26.580261
553,4,Asia Pacific (EI),1995,1.1216013,483.43442,0.0706601,31.112776
554,4,Asia Pacific (EI),1996,0.99120504,473.40945,0.09816061,31.652657
555,4,Asia Pacific (EI),1997,1.21395,475.89465,0.14701545,35.280697
556,4,Asia Pacific (EI),1998,1.4895501,506.6743,0.20291886,37.75988
557,4,Asia Pacific (EI),1999,2.0532491,500.24295,0.2862666,41.455635
558,4,Asia Pacific (EI),2000,2.563947,521.65295,0.42849943,44.974827
559,4,Asia Pacific (EI),2001,3.5174093,570.4633,0.6085214,45.5645
560,4,Asia Pacific (EI),2002,4.0670133,578.90875,0.8291264,47.265427
561,4,Asia Pacific (EI),2003,5.3408756,594.3545,1.1165856,49.58167
562,4,Asia Pacific (EI),2004,9.186693,699.15247,1.463806,53.4015
563,4,Asia Pacific (EI),2005,12.019194,727.9608,1.8525676,60.62645
564,4,Asia Pacific (EI),2006,18.569807,801.6983,2.2911239,64.95472
565,4,Asia Pacific (EI),2007,24.603132,852.17444,2.7484078,71.794655
566,4,Asia Pacific (EI),2008,36.079895,997.7784,3.330357,79.79271
567,4,Asia Pacific (EI),2009,54.847977,968.0881,4.3826756,88.11606
568,4,Asia Pacific (EI),2010,81.48422,1097.6237,6.7389045,97.70076
569,4,Asia Pacific (EI),2011,113.551094,1117.7701,12.163931,104.44267
570,4,Asia Pacific (EI),2012,147.72359,1261.9131,17.556538,113.30695
571,4,Asia Pacific (EI),2013,188.47218,1369.8527,32.386497,125.20862
572,4,Asia Pacific (EI),2014,214.27243,1523.4014,62.967796,142.99767
573,4,Asia Pacific (EI),2015,243.05768,1566.8497,95.62407,165.37555
574,4,Asia Pacific (EI),2016,311.22577,1628.6888,141.70149,166.07645
575,4,Asia Pacific (EI),2017,387.15158,1673.8103,219.84462,191.36026
576,4,Asia Pacific (EI),2018,462.0912,1727.1772,309.36655,228.90822
577,4,Asia Pacific (EI),2019,511.6146,1791.1794,390.3716,255.50734
578,4,Asia Pacific (EI),2020,574.49384,1864.6387,466.89542,283.423
579,4,Asia Pacific (EI),2021,779.23627,1861.7267,591.00745,324.5863
580,4,Asia Pacific (EI),2022,900.9207,1911.4636,743.1785,358.46915
581,5,Australia,1990,0.0,14.7595,0.0,0.7595
582,5,Australia,1991,0.0,15.6535,0.00545,0.7195
583,5,Australia,1992,0.0,15.9415,0.0121,0.67
584,5,Australia,1993,0.002,16.387,0.0146,0.67
585,5,Australia,1994,0.0055,16.15,0.0174,0.6965
586,5,Australia,1995,0.007,15.631,0.02115,0.8255
587,5,Australia,1996,0.007,15.9685,0.0256,0.9465
588,5,Australia,1997,0.0075,15.9525,0.03065,0.997
589,5,Australia,1998,0.018,15.798,0.0356,1.081
590,5,Australia,1999,0.043,16.2815,0.0406,1.1335
591,5,Australia,2000,0.06,16.2,0.04,0.81
592,5,Australia,2001,0.21,16.4,0.04,0.75
593,5,Australia,2002,0.36,15.72,0.05,1.22
594,5,Australia,2003,0.7,16.13,0.06,1.61
595,5,Australia,2004,0.7,15.89,0.07,2.75
596,5,Australia,2005,0.88,15.16,0.08,3.63
597,5,Australia,2006,1.71,15.77,0.09,3.62
598,5,Australia,2007,2.61,14.2,0.11,4.01
599,5,Australia,2008,3.09,11.79,0.13,3.48
600,5,Australia,2009,3.82,11.68,0.16,2.66
601,5,Australia,2010,4.94,13.5,0.39,2.3
602,5,Australia,2011,6.79,16.69,1.39,2.46
603,5,Australia,2012,7.39,13.98,2.33,2.93
604,5,Australia,2013,9.54,18.12,3.48,3.06
605,5,Australia,2014,10.41,18.34,4.01,3.39
606,5,Australia,2015,11.45,13.32,5.02,3.33
607,5,Australia,2016,13.7,15.02,6.21,3.48
608,5,Australia,2017,13.27,16.04,8.07,3.39
609,5,Australia,2018,13.7,15.8,9.93,3.5
610,5,Australia,2019,19.72,15.6,14.85,3.24
611,5,Australia,2020,22.2,14.76,23.85,3.18
612,5,Australia,2021,26.09,14.76,28.04,3.09
613,5,Australia,2022,29.17,15.59,33.49,3.05
614,5,Australia,1965,,7.689756,,0.296
615,5,Australia,1966,,7.3450427,,0.284
616,5,Australia,1967,,7.6057873,,0.29
617,5,Australia,1968,,7.9505005,,0.282
618,5,Australia,1969,,8.684121,,0.281
619,5,Australia,1970,,10.170687,,0.261
620,5,Australia,1971,,11.507442,,0.263
621,5,Australia,1972,,11.553314,,0.28
622,5,Australia,1973,,12.285839,,0.338
623,5,Australia,1974,,13.87392,,0.429
624,5,Australia,1975,,14.887801,,0.489
625,5,Australia,1976,,14.153859,,0.484
626,5,Australia,1977,,13.54395,,0.429
627,5,Australia,1978,,14.675349,,0.405
628,5,Australia,1979,,14.246056,,0.418
629,5,Australia,1980,,13.466598,,0.385
630,5,Australia,1981,,13.8663435,,0.404
631,5,Australia,1982,,12.770334,,0.516
632,5,Australia,1983,,12.123648,,0.431
633,5,Australia,1984,,13.125949,,0.441
634,5,Australia,1985,,13.940511,,0.456
635,5,Australia,1986,,14.025799,,0.46
636,5,Australia,1987,,13.613796,,0.47
637,5,Australia,1988,,14.334444,,0.731
638,5,Australia,1989,,14.253669,,0.81
639,6,Austria,1990,0.0,31.51,0.0,1.13
640,6,Austria,1991,0.0,31.44,0.0,1.21
641,6,Austria,1992,0.0,34.85,0.0,1.31
642,6,Austria,1993,0.0,36.71,0.0,1.34
643,6,Austria,1994,0.0,35.71,0.0,1.19
644,6,Austria,1995,0.0,37.07,0.0,1.84
645,6,Austria,1996,0.0,34.22,0.0,1.57
646,6,Austria,1997,0.02,36.11,0.0,1.69
647,6,Austria,1998,0.05,37.16,0.0,1.82
648,6,Austria,1999,0.05,40.7,0.0,1.6
649,6,Austria,2000,0.07,41.84,0.0,1.53
650,6,Austria,2001,0.1,40.46,0.01,1.67
651,6,Austria,2002,0.14,40.23,0.01,1.52
652,6,Austria,2003,0.37,33.21,0.01,1.65
653,6,Austria,2004,0.93,36.76,0.02,1.91
654,6,Austria,2005,1.33,37.1,0.02,2.43
655,6,Austria,2006,1.75,35.66,0.02,3.23
656,6,Austria,2007,2.04,37.05,0.02,4.06
657,6,Austria,2008,2.01,38.33,0.03,4.16
658,6,Austria,2009,1.95,40.9,0.05,4.28
659,6,Austria,2010,2.06,38.36,0.09,4.48
660,6,Austria,2011,1.94,34.24,0.17,4.56
661,6,Austria,2012,2.46,43.85,0.34,4.68
662,6,Austria,2013,3.15,42.02,0.63,4.7
663,6,Austria,2014,3.85,41.01,0.79,4.55
664,6,Austria,2015,4.84,37.16,0.94,4.65
665,6,Austria,2016,5.23,39.97,1.1,4.78
666,6,Austria,2017,6.57,38.29,1.27,4.92
667,6,Austria,2018,6.03,37.64,1.46,4.93
668,6,Austria,2019,7.45,40.83,1.7,4.66
669,6,Austria,2020,6.79,42.0,2.04,4.59
670,6,Austria,2021,6.74,38.75,2.78,4.48
671,6,Austria,2022,6.93,36.07,2.73,3.62
672,6,Austria,1965,,16.083,,
673,6,Austria,1966,,17.331,,
674,6,Austria,1967,,17.698,,
675,6,Austria,1968,,18.185,,
676,6,Austria,1969,,16.718,,
677,6,Austria,1970,,21.2897,,
678,6,Austria,1971,,16.8201,,
679,6,Austria,1972,,17.2876,,
680,6,Austria,1973,,19.2092,,
681,6,Austria,1974,,22.7122,,
682,6,Austria,1975,,23.7952,,
683,6,Austria,1976,,20.5656,,
684,6,Austria,1977,,24.9208,,
685,6,Austria,1978,,24.9408,,
686,6,Austria,1979,,28.0968,,
687,6,Austria,1980,,29.1099,,
688,6,Austria,1981,,30.8473,,
689,6,Austria,1982,,30.8963,,
690,6,Austria,1983,,30.6063,,
691,6,Austria,1984,,26.849564,,
692,6,Austria,1985,,30.775146,,0.943327
693,6,Austria,1986,,30.903927,,1.287501
694,6,Austria,1987,,35.387993,,0.905816
695,6,Austria,1988,,35.30409,,1.04696
696,6,Austria,1989,,35.08243,,1.10445
697,52,Azerbaijan,1990,0.0,1.658,0.0,0.0
698,52,Azerbaijan,1991,0.0,1.7593,0.0,0.0
699,52,Azerbaijan,1992,0.0,1.7473,0.0,0.0
700,52,Azerbaijan,1993,0.0,2.426,0.0,0.0
701,52,Azerbaijan,1994,0.0,1.83,0.0,0.0
702,52,Azerbaijan,1995,0.0,1.556,0.0,0.0
703,52,Azerbaijan,1996,0.0,1.537,0.0,0.0
704,52,Azerbaijan,1997,0.0,1.712,0.0,0.0
705,52,Azerbaijan,1998,0.0,1.951,0.0,0.0
706,52,Azerbaijan,1999,0.0,1.506,0.0,0.0
707,52,Azerbaijan,2000,0.0,1.52,0.0,0.0
708,52,Azerbaijan,2001,0.0,1.29,0.0,0.0
709,52,Azerbaijan,2002,0.0,2.0,0.0,0.0
710,52,Azerbaijan,2003,0.0,2.44,0.0,0.0
711,52,Azerbaijan,2004,0.0,2.73,0.0,0.0
712,52,Azerbaijan,2005,0.0,2.98,0.0,0.0
713,52,Azerbaijan,2006,0.0,2.49,0.0,0.0
714,52,Azerbaijan,2007,0.0,2.34,0.0,0.0
715,52,Azerbaijan,2008,0.0,2.21,0.0,0.0
716,52,Azerbaijan,2009,0.0,2.29,0.0,0.0
717,52,Azerbaijan,2010,0.0,3.41,0.0,0.0
718,52,Azerbaijan,2011,0.0,2.65,0.0,0.0
719,52,Azerbaijan,2012,0.0,1.8,0.0,0.0
720,52,Azerbaijan,2013,0.0,1.47,0.0,0.0
721,52,Azerbaijan,2014,0.0,1.29,0.0,0.0
722,52,Azerbaijan,2015,0.0,1.62,0.0,0.0
723,52,Azerbaijan,2016,0.02,1.94,0.04,0.0
724,52,Azerbaijan,2017,0.02,1.73,0.04,0.0
725,52,Azerbaijan,2018,0.08,1.75,0.04,0.0
726,52,Azerbaijan,2019,0.1,1.55,0.04,0.0
727,52,Azerbaijan,2020,0.1,1.07,0.05,0.0
728,52,Azerbaijan,2021,0.09,1.28,0.05,0.0
729,52,Azerbaijan,2022,0.0833,1.5948,0.0609,0.10265
730,52,Azerbaijan,1985,,1.3125618,,
731,52,Azerbaijan,1986,,0.8043308,,
732,52,Azerbaijan,1987,,0.8043308,,
733,52,Azerbaijan,1988,,0.6982652,,
734,52,Azerbaijan,1989,,0.6982652,,
735,202,Bahamas,2000,0.0,0.0,0.0,0.0
736,202,Bahamas,2001,0.0,0.0,0.0,0.0
737,202,Bahamas,2002,0.0,0.0,0.0,0.0
738,202,Bahamas,2003,0.0,0.0,0.0,0.0
739,202,Bahamas,2004,0.0,0.0,0.0,0.0
740,202,Bahamas,2005,0.0,0.0,0.0,0.0
741,202,Bahamas,2006,0.0,0.0,0.0,0.0
742,202,Bahamas,2007,0.0,0.0,0.0,0.0
743,202,Bahamas,2008,0.0,0.0,0.0,0.0
744,202,Bahamas,2009,0.0,0.0,0.0,0.0
745,202,Bahamas,2010,0.0,0.0,0.0,0.0
746,202,Bahamas,2011,0.0,0.0,0.0,0.0
747,202,Bahamas,2012,0.0,0.0,0.0,0.0
748,202,Bahamas,2013,0.0,0.0,0.0,0.0
749,202,Bahamas,2014,0.0,0.0,0.0,0.0
750,202,Bahamas,2015,0.0,0.0,0.0,0.0
751,202,Bahamas,2016,0.0,0.0,0.0,0.0
752,202,Bahamas,2017,0.0,0.0,0.0,0.0
753,202,Bahamas,2018,0.0,0.0,0.0,0.0
754,202,Bahamas,2019,0.0,0.0,0.0,0.0
755,202,Bahamas,2020,0.0,0.0,0.0,0.0
756,202,Bahamas,2021,0.0,0.0,0.0,0.0
757,53,Bahrain,2000,0.0,0.0,0.0,0.0
758,53,Bahrain,2001,0.0,0.0,0.0,0.0
759,53,Bahrain,2002,0.0,0.0,0.0,0.0
760,53,Bahrain,2003,0.0,0.0,0.0,0.0
761,53,Bahrain,2004,0.0,0.0,0.0,0.0
762,53,Bahrain,2005,0.0,0.0,0.0,0.0
763,53,Bahrain,2006,0.0,0.0,0.0,0.0
764,53,Bahrain,2007,0.0,0.0,0.0,0.0
765,53,Bahrain,2008,0.0,0.0,0.0,0.0
766,53,Bahrain,2009,0.0,0.0,0.0,0.0
767,53,Bahrain,2010,0.0,0.0,0.0,0.0
768,53,Bahrain,2011,0.0,0.0,0.0,0.0
769,53,Bahrain,2012,0.0,0.0,0.0,0.0
770,53,Bahrain,2013,0.0,0.0,0.0,0.0
771,53,Bahrain,2014,0.0,0.0,0.01,0.0
772,53,Bahrain,2015,0.0,0.0,0.01,0.0
773,53,Bahrain,2016,0.0,0.0,0.01,0.0
774,53,Bahrain,2017,0.0,0.0,0.01,0.0
775,53,Bahrain,2018,0.0,0.0,0.01,0.0
776,53,Bahrain,2019,0.0,0.0,0.01,0.0
777,53,Bahrain,2020,0.0,0.0,0.01,0.0
778,53,Bahrain,2021,0.0,0.0,0.01,0.0
779,54,Bangladesh,1972,0.0,0.175,0.0,0.0
780,54,Bangladesh,1973,0.0,0.331,0.0,0.0
781,54,Bangladesh,1974,0.0,0.243,0.0,0.0
782,54,Bangladesh,1975,0.0,0.436,0.0,0.0
783,54,Bangladesh,1976,0.0,0.494,0.0,0.0
784,54,Bangladesh,1977,0.0,0.437,0.0,0.0
785,54,Bangladesh,1978,0.0,0.506,0.0,0.0
786,54,Bangladesh,1979,0.0,0.587,0.0,0.0
787,54,Bangladesh,1980,0.0,0.583,0.0,0.0
788,54,Bangladesh,1981,0.0,0.625,0.0,0.0
789,54,Bangladesh,1982,0.0,0.523,0.0,0.0
790,54,Bangladesh,1983,0.0,0.662,0.0,0.0
791,54,Bangladesh,1984,0.0,0.897,0.0,0.0
792,54,Bangladesh,1985,0.0,0.739,0.0,0.0
793,54,Bangladesh,1986,0.0,0.45,0.0,0.0
794,54,Bangladesh,1987,0.0,0.517,0.0,0.0
795,54,Bangladesh,1988,0.0,0.675,0.0,0.0
796,54,Bangladesh,1989,0.0,0.92,0.0,0.0
797,54,Bangladesh,1990,0.0,0.884,0.0,0.0
798,54,Bangladesh,1991,0.0,0.838,0.0,0.0
799,54,Bangladesh,1992,0.0,0.796,0.0,0.0
800,54,Bangladesh,1993,0.0,0.608,0.0,0.0
801,54,Bangladesh,1994,0.0,0.847,0.0,0.0
802,54,Bangladesh,1995,0.0,0.372,0.0,0.0
803,54,Bangladesh,1996,0.0,0.739,0.0,0.0
804,54,Bangladesh,1997,0.0,0.719,0.0,0.0
805,54,Bangladesh,1998,0.0,0.865,0.0,0.0
806,54,Bangladesh,1999,0.0,0.833,0.0,0.0
807,54,Bangladesh,2000,0.0,0.94,0.0,0.0
808,54,Bangladesh,2001,0.0,0.98,0.0,0.0
809,54,Bangladesh,2002,0.0,1.05,0.0,0.0
810,54,Bangladesh,2003,0.0,1.12,0.0,0.0
811,54,Bangladesh,2004,0.0,1.21,0.0,0.0
812,54,Bangladesh,2005,0.0,1.28,0.0,0.0
813,54,Bangladesh,2006,0.0,1.38,0.01,0.0
814,54,Bangladesh,2007,0.0,0.74,0.02,0.0
815,54,Bangladesh,2008,0.0,0.94,0.02,0.0
816,54,Bangladesh,2009,0.0,0.44,0.03,0.0
817,54,Bangladesh,2010,0.0,0.76,0.07,0.01
818,54,Bangladesh,2011,0.0,0.92,0.06,0.01
819,54,Bangladesh,2012,0.0,0.82,0.09,0.02
820,54,Bangladesh,2013,0.0,0.94,0.13,0.03
821,54,Bangladesh,2014,0.0,0.62,0.16,0.03
822,54,Bangladesh,2015,0.01,0.59,0.2,0.03
823,54,Bangladesh,2016,0.01,1.01,0.22,0.03
824,54,Bangladesh,2017,0.01,1.03,0.25,0.03
825,54,Bangladesh,2018,0.01,1.08,0.28,0.03
826,54,Bangladesh,2019,0.01,0.77,0.33,0.03
827,54,Bangladesh,2020,0.01,0.88,0.39,0.03
828,54,Bangladesh,2021,0.01,0.88,0.47,0.03
829,54,Bangladesh,2022,0.01,0.97,0.65,0.03
830,54,Bangladesh,1971,,0.175,,
831,55,Barbados,2000,0.0,0.0,0.0,0.0
832,55,Barbados,2001,0.0,0.0,0.0,0.0
833,55,Barbados,2002,0.0,0.0,0.0,0.0
834,55,Barbados,2003,0.0,0.0,0.0,0.0
835,55,Barbados,2004,0.0,0.0,0.0,0.0
836,55,Barbados,2005,0.0,0.0,0.0,0.0
837,55,Barbados,2006,0.0,0.0,0.0,0.0
838,55,Barbados,2007,0.0,0.0,0.0,0.0
839,55,Barbados,2008,0.0,0.0,0.0,0.0
840,55,Barbados,2009,0.0,0.0,0.0,0.0
841,55,Barbados,2010,0.0,0.0,0.0,0.0
842,55,Barbados,2011,0.0,0.0,0.0,0.0
843,55,Barbados,2012,0.0,0.0,0.0,0.0
844,55,Barbados,2013,0.0,0.0,0.0,0.0
845,55,Barbados,2014,0.0,0.0,0.01,0.0
846,55,Barbados,2015,0.0,0.0,0.01,0.0
847,55,Barbados,2016,0.0,0.0,0.02,0.0
848,55,Barbados,2017,0.0,0.0,0.03,0.0
849,55,Barbados,2018,0.0,0.0,0.03,0.0
850,55,Barbados,2019,0.0,0.0,0.04,0.0
851,55,Barbados,2020,0.0,0.0,0.07,0.0
852,55,Barbados,2021,0.0,0.0,0.08,0.0
853,56,Belarus,1990,0.0,0.02,0.0,0.0
854,56,Belarus,1991,0.0,0.018,0.0,0.0
855,56,Belarus,1992,0.0,0.017,0.0,0.0
856,56,Belarus,1993,0.0,0.019,0.0,0.0
857,56,Belarus,1994,0.0,0.019,0.0,0.0
858,56,Belarus,1995,0.0,0.02,0.0,0.0
859,56,Belarus,1996,0.0,0.016,0.0,0.0
860,56,Belarus,1997,0.0,0.021,0.0,0.0
861,56,Belarus,1998,0.0,0.028,0.0,0.0
862,56,Belarus,1999,0.0,0.019,0.0,0.0
863,56,Belarus,2000,0.0,0.03,0.0,0.0
864,56,Belarus,2001,0.0,0.03,0.0,0.0
865,56,Belarus,2002,0.0,0.03,0.0,0.0
866,56,Belarus,2003,0.0,0.03,0.0,0.0
867,56,Belarus,2004,0.0,0.03,0.0,0.0
868,56,Belarus,2005,0.0,0.04,0.0,0.0
869,56,Belarus,2006,0.0,0.04,0.0,0.02
870,56,Belarus,2007,0.0,0.04,0.0,0.03
871,56,Belarus,2008,0.0,0.04,0.0,0.07
872,56,Belarus,2009,0.0,0.04,0.0,0.06
873,56,Belarus,2010,0.0,0.05,0.0,0.07
874,56,Belarus,2011,0.0,0.04,0.0,0.08
875,56,Belarus,2012,0.01,0.07,0.0,0.08
876,56,Belarus,2013,0.01,0.14,0.0,0.14
877,56,Belarus,2014,0.01,0.12,0.0,0.14
878,56,Belarus,2015,0.03,0.11,0.01,0.14
879,56,Belarus,2016,0.08,0.14,0.03,0.15
880,56,Belarus,2017,0.1,0.4,0.09,0.16
881,56,Belarus,2018,0.1,0.32,0.18,0.21
882,56,Belarus,2019,0.18,0.34,0.18,0.24
883,56,Belarus,2020,0.19,0.39,0.18,0.51
884,56,Belarus,2021,0.19,0.39,0.18,0.54
885,56,Belarus,2022,0.18400036,0.343,0.2850316,0.262686
886,56,Belarus,1985,,0.02,,
887,56,Belarus,1986,,0.02,,
888,56,Belarus,1987,,0.02,,
889,56,Belarus,1988,,0.02,,
890,56,Belarus,1989,,0.02,,
891,7,Belgium,1986,0.0,0.343,,0.119
892,7,Belgium,1987,0.006,0.429,,0.142
893,7,Belgium,1988,0.008,0.359,,0.18
894,7,Belgium,1989,0.007,0.305,,0.191
895,7,Belgium,1990,0.01,0.27,0.0,0.28
896,7,Belgium,1991,0.01,0.23,0.0,0.3
897,7,Belgium,1992,0.01,0.34,0.0,0.27
898,7,Belgium,1993,0.01,0.25,0.0,0.25
899,7,Belgium,1994,0.01,0.35,0.0,0.25
900,7,Belgium,1995,0.01,0.34,0.0,0.32
901,7,Belgium,1996,0.01,0.24,0.0,0.31
902,7,Belgium,1997,0.01,0.31,0.0,0.28
903,7,Belgium,1998,0.01,0.39,0.0,0.36
904,7,Belgium,1999,0.01,0.34,0.0,0.5
905,7,Belgium,2000,0.02,0.46,0.0,0.57
906,7,Belgium,2001,0.04,0.44,0.0,0.6
907,7,Belgium,2002,0.06,0.36,0.0,0.72
908,7,Belgium,2003,0.09,0.25,0.0,0.86
909,7,Belgium,2004,0.14,0.32,0.0,1.04
910,7,Belgium,2005,0.23,0.29,0.0,1.59
911,7,Belgium,2006,0.37,0.36,0.0,2.23
912,7,Belgium,2007,0.49,0.39,0.01,2.6
913,7,Belgium,2008,0.64,0.41,0.04,3.33
914,7,Belgium,2009,1.0,0.33,0.17,3.95
915,7,Belgium,2010,1.29,0.31,0.56,4.38
916,7,Belgium,2011,2.31,0.2,1.17,4.63
917,7,Belgium,2012,2.76,0.36,2.15,5.24
918,7,Belgium,2013,3.66,0.38,2.64,5.03
919,7,Belgium,2014,4.62,0.29,2.89,4.41
920,7,Belgium,2015,5.57,0.32,3.06,5.5
921,7,Belgium,2016,5.42,0.37,3.1,5.36
922,7,Belgium,2017,6.52,0.27,3.31,5.7
923,7,Belgium,2018,7.57,0.29,3.9,5.41
924,7,Belgium,2019,9.76,0.3,4.25,5.16
925,7,Belgium,2020,12.82,0.27,5.11,5.26
926,7,Belgium,2021,12.0,0.42,5.62,4.69
927,7,Belgium,2022,12.07,0.2,7.35,4.45
928,7,Belgium,1965,,0.272,,
929,7,Belgium,1966,,0.299,,
930,7,Belgium,1967,,0.238,,
931,7,Belgium,1968,,0.244,,
932,7,Belgium,1969,,0.23,,
933,7,Belgium,1970,,0.246,,
934,7,Belgium,1971,,0.134,,
935,7,Belgium,1972,,0.18,,0.0
936,7,Belgium,1973,,0.171,,0.116
937,7,Belgium,1974,,0.24,,0.108
938,7,Belgium,1975,,0.183,,0.083
939,7,Belgium,1976,,0.109,,0.057
940,7,Belgium,1977,,0.224,,0.247
941,7,Belgium,1978,,0.223,,0.26
942,7,Belgium,1979,,0.234,,0.315
943,7,Belgium,1980,,0.278,,0.3
944,7,Belgium,1981,,0.381,,0.291
945,7,Belgium,1982,,0.333,,0.046
946,7,Belgium,1983,,0.336,,0.022
947,7,Belgium,1984,,0.351,,0.024
948,7,Belgium,1985,,0.287,,0.053
949,57,Belize,2000,0.0,0.09,0.0,0.0
950,57,Belize,2001,0.0,0.09,0.0,0.0
951,57,Belize,2002,0.0,0.09,0.0,0.0
952,57,Belize,2003,0.0,0.06,0.0,0.0
953,57,Belize,2004,0.0,0.06,0.0,0.0
954,57,Belize,2005,0.0,0.07,0.0,0.0
955,57,Belize,2006,0.0,0.18,0.0,0.0
956,57,Belize,2007,0.0,0.18,0.0,0.0
957,57,Belize,2008,0.0,0.2,0.0,0.0
958,57,Belize,2009,0.0,0.19,0.0,0.01
959,57,Belize,2010,0.0,0.26,0.0,0.05
960,57,Belize,2011,0.0,0.25,0.0,0.04
961,57,Belize,2012,0.0,0.21,0.0,0.06
962,57,Belize,2013,0.0,0.26,0.0,0.04
963,57,Belize,2014,0.0,0.26,0.0,0.06
964,57,Belize,2015,0.0,0.24,0.0,0.07
965,57,Belize,2016,0.0,0.26,0.0,0.06
966,57,Belize,2017,0.0,0.27,0.0,0.14
967,57,Belize,2018,0.0,0.25,0.0,0.15
