Entity,Code,Year,Wind (% equivalent primary energy)
Switzerland,CHE,1984,0
Switzerland,CHE,1985,0
Switzerland,CHE,1986,0
Switzerland,CHE,1987,0
Switzerland,CHE,1988,0
Switzerland,CHE,1989,0
Switzerland,CHE,1990,0
Switzerland,CHE,1991,0
Switzerland,CHE,1992,0
Switzerland,CHE,1993,0
Switzerland,CHE,1994,0
Switzerland,CHE,1995,0
Switzerland,CHE,1996,0.00088988274
Switzerland,CHE,1997,0.001664425
Switzerland,CHE,1998,0.0024826014
Switzerland,CHE,1999,0.002375564
Switzerland,CHE,2000,0.0024348306
Switzerland,CHE,2001,0.0030198758
Switzerland,CHE,2002,0.0040288176
Switzerland,CHE,2003,0.0040463894
Switzerland,CHE,2004,0.0048957774
Switzerland,CHE,2005,0.006761629
Switzerland,CHE,2006,0.012106831
Switzerland,CHE,2007,0.012978414
Switzerland,CHE,2008,0.014823073
Switzerland,CHE,2009,0.01788425
Switzerland,CHE,2010,0.029360253
Switzerland,CHE,2011,0.058158435
Switzerland,CHE,2012,0.06875737
Switzerland,CHE,2013,0.068126716
Switzerland,CHE,2014,0.07960325
Switzerland,CHE,2015,0.08813735
Switzerland,CHE,2016,0.0923057
Switzerland,CHE,2017,0.111710615
Switzerland,CHE,2018,0.10030569
Switzerland,CHE,2019,0.11461096
Switzerland,CHE,2020,0.12325139
Switzerland,CHE,2021,0.1278953
Switzerland,CHE,2022,0.13612784
Taiwan,TWN,1971,0
Taiwan,TWN,1972,0
Taiwan,TWN,1973,0
Taiwan,TWN,1974,0
Taiwan,TWN,1975,0
Taiwan,TWN,1976,0
Taiwan,TWN,1977,0
Taiwan,TWN,1978,0
Taiwan,TWN,1979,0
Taiwan,TWN,1980,0
Taiwan,TWN,1981,0
Taiwan,TWN,1982,0
Taiwan,TWN,1983,0
Taiwan,TWN,1984,0
Taiwan,TWN,1985,0
Taiwan,TWN,1986,0
Taiwan,TWN,1987,0
Taiwan,TWN,1988,0
Taiwan,TWN,1989,0
Taiwan,TWN,1990,0
Taiwan,TWN,1991,0
Taiwan,TWN,1992,0
Taiwan,TWN,1993,0
Taiwan,TWN,1994,0
Taiwan,TWN,1995,0
Taiwan,TWN,1996,0
Taiwan,TWN,1997,0
Taiwan,TWN,1998,0
Taiwan,TWN,1999,0
Taiwan,TWN,2000,0.00040116673
Taiwan,TWN,2001,0.0034183282
Taiwan,TWN,2002,0.0042260205
Taiwan,TWN,2003,0.006012982
Taiwan,TWN,2004,0.00609182
Taiwan,TWN,2005,0.021601498
Taiwan,TWN,2006,0.06323785
Taiwan,TWN,2007,0.096021205
Taiwan,TWN,2008,0.13207465
Taiwan,TWN,2009,0.1803078
Taiwan,TWN,2010,0.21807651
Taiwan,TWN,2011,0.3167521
Taiwan,TWN,2012,0.300874
Taiwan,TWN,2013,0.33970642
Taiwan,TWN,2014,0.30223015
Taiwan,TWN,2015,0.30567065
Taiwan,TWN,2016,0.28836018
Taiwan,TWN,2017,0.33935753
Taiwan,TWN,2018,0.3298959
Taiwan,TWN,2019,0.37096703
Taiwan,TWN,2020,0.4639856
Taiwan,TWN,2021,0.41769356
Taiwan,TWN,2022,0.6952223
Thailand,THA,1981,0
Thailand,THA,1982,0
Thailand,THA,1983,0
Thailand,THA,1984,0
Thailand,THA,1985,0
Thailand,THA,1986,0
Thailand,THA,1987,0
Thailand,THA,1988,0
Thailand,THA,1989,0
Thailand,THA,1990,0
Thailand,THA,1991,0
Thailand,THA,1992,0
Thailand,THA,1993,0
Thailand,THA,1994,0
Thailand,THA,1995,0
Thailand,THA,1996,0
Thailand,THA,1997,0
Thailand,THA,1998,0
Thailand,THA,1999,0
Thailand,THA,2000,0
Thailand,THA,2001,0
Thailand,THA,2002,0
Thailand,THA,2003,0
Thailand,THA,2004,0
Thailand,THA,2005,0
Thailand,THA,2006,0.000035722056
Thailand,THA,2007,0.00010322821
Thailand,THA,2008,0.00012551663
Thailand,THA,2009,0.00025197037
Thailand,THA,2010,0.0009221796
Thailand,THA,2011,0.001137706
Thailand,THA,2012,0.0036195598
Thailand,THA,2013,0.07315966
Thailand,THA,2014,0.07940884
Thailand,THA,2015,0.063909054
Thailand,THA,2016,0.07267338
Thailand,THA,2017,0.20542312
Thailand,THA,2018,0.29298118
Thailand,THA,2019,0.6524778
Thailand,THA,2020,0.6130924
Thailand,THA,2021,0.66447043
Thailand,THA,2022,0.6339971
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0.000032707587
Trinidad and Tobago,TTO,2016,0.00003664679
Trinidad and Tobago,TTO,2017,0.00003433312
Trinidad and Tobago,TTO,2018,0.00003606073
Trinidad and Tobago,TTO,2019,0.000037849328
Trinidad and Tobago,TTO,2020,0.00004293235
Trinidad and Tobago,TTO,2021,0.00004158536
Trinidad and Tobago,TTO,2022,0.000042744312
Turkey,TUR,1982,0
Turkey,TUR,1983,0
Turkey,TUR,1984,0
Turkey,TUR,1985,0
Turkey,TUR,1986,0
Turkey,TUR,1987,0
Turkey,TUR,1988,0
Turkey,TUR,1989,0
Turkey,TUR,1990,0
Turkey,TUR,1991,0
Turkey,TUR,1992,0
Turkey,TUR,1993,0
Turkey,TUR,1994,0
Turkey,TUR,1995,0
Turkey,TUR,1996,0
Turkey,TUR,1997,0
Turkey,TUR,1998,0.001955994
Turkey,TUR,1999,0.0074873446
Turkey,TUR,2000,0.011421968
Turkey,TUR,2001,0.023333875
Turkey,TUR,2002,0.016298138
Turkey,TUR,2003,0.019561656
Turkey,TUR,2004,0.017057339
Turkey,TUR,2005,0.016949195
Turkey,TUR,2006,0.033578783
Turkey,TUR,2007,0.08453806
Turkey,TUR,2008,0.20186919
Turkey,TUR,2009,0.34968182
Turkey,TUR,2010,0.6425343
Turkey,TUR,2011,0.968195
Turkey,TUR,2012,1.1242399
Turkey,TUR,2013,1.4513947
Turkey,TUR,2014,1.5786122
Turkey,TUR,2015,1.9530069
Turkey,TUR,2016,2.4620886
Turkey,TUR,2017,2.665725
Turkey,TUR,2018,2.9859848
Turkey,TUR,2019,3.1227179
Turkey,TUR,2020,3.6156297
Turkey,TUR,2021,4.2526064
Turkey,TUR,2022,4.7034683
Turkmenistan,TKM,1990,0
Turkmenistan,TKM,1991,0
Turkmenistan,TKM,1992,0
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0
Turkmenistan,TKM,1995,0
Turkmenistan,TKM,1996,0
USSR,OWID_USS,1965,0
Ukraine,UKR,1990,0
Ukraine,UKR,1991,0
Ukraine,UKR,1992,0
Ukraine,UKR,1993,0
Ukraine,UKR,1994,0
Ukraine,UKR,1995,0
Ukraine,UKR,1996,0
Ukraine,UKR,1997,0
Ukraine,UKR,1998,0.00055282767
Ukraine,UKR,1999,0.00056124653
Ukraine,UKR,2000,0.0011190432
Ukraine,UKR,2001,0.0030075319
Ukraine,UKR,2002,0.0041342317
Ukraine,UKR,2003,0.005647486
Ukraine,UKR,2004,0.005996351
Ukraine,UKR,2005,0.006777342
Ukraine,UKR,2006,0.0061307102
Ukraine,UKR,2007,0.007864795
Ukraine,UKR,2008,0.0080952775
Ukraine,UKR,2009,0.009025289
Ukraine,UKR,2010,0.0097258
Ukraine,UKR,2011,0.016741846
Ukraine,UKR,2012,0.054763112
Ukraine,UKR,2013,0.1270803
Ukraine,UKR,2014,0.25338435
Ukraine,UKR,2015,0.2910341
Ukraine,UKR,2016,0.24317804
Ukraine,UKR,2017,0.2683308
Ukraine,UKR,2018,0.31069347
Ukraine,UKR,2019,0.55606097
Ukraine,UKR,2020,0.9334184
Ukraine,UKR,2021,1.0933615
Ukraine,UKR,2022,0.5893857
United Kingdom,GBR,1965,0
United Kingdom,GBR,1966,0
United Kingdom,GBR,1967,0
United Kingdom,GBR,1968,0
United Kingdom,GBR,1969,0
United Kingdom,GBR,1970,0
United Kingdom,GBR,1971,0
United Kingdom,GBR,1972,0
United Kingdom,GBR,1973,0
United Kingdom,GBR,1974,0
United Kingdom,GBR,1975,0
United Kingdom,GBR,1976,0
United Kingdom,GBR,1977,0
United Kingdom,GBR,1978,0
United Kingdom,GBR,1979,0
United Kingdom,GBR,1980,0
United Kingdom,GBR,1981,0
United Kingdom,GBR,1982,0
United Kingdom,GBR,1983,0
United Kingdom,GBR,1984,0
United Kingdom,GBR,1985,0
United Kingdom,GBR,1986,0
United Kingdom,GBR,1987,0
United Kingdom,GBR,1988,0
United Kingdom,GBR,1989,0.0010693523
United Kingdom,GBR,1990,0.0010609535
United Kingdom,GBR,1991,0.0010390722
United Kingdom,GBR,1992,0.0038337132
United Kingdom,GBR,1993,0.024921753
United Kingdom,GBR,1994,0.03998722
United Kingdom,GBR,1995,0.045411136
United Kingdom,GBR,1996,0.053918228
United Kingdom,GBR,1997,0.07499289
United Kingdom,GBR,1998,0.09779249
United Kingdom,GBR,1999,0.095219366
United Kingdom,GBR,2000,0.10498553
United Kingdom,GBR,2001,0.10530392
United Kingdom,GBR,2002,0.13965188
United Kingdom,GBR,2003,0.1399341
United Kingdom,GBR,2004,0.2076212
United Kingdom,GBR,2005,0.30729
United Kingdom,GBR,2006,0.4499321
United Kingdom,GBR,2007,0.5725331
United Kingdom,GBR,2008,0.7792541
United Kingdom,GBR,2009,1.0666215
United Kingdom,GBR,2010,1.1504427
United Kingdom,GBR,2011,1.8802521
United Kingdom,GBR,2012,2.2869062
United Kingdom,GBR,2013,3.2633767
United Kingdom,GBR,2014,3.8650177
United Kingdom,GBR,2015,4.7659507
United Kingdom,GBR,2016,4.4177604
United Kingdom,GBR,2017,5.8644147
United Kingdom,GBR,2018,6.710907
United Kingdom,GBR,2019,7.6603336
United Kingdom,GBR,2020,10.063878
United Kingdom,GBR,2021,8.462621
United Kingdom,GBR,2022,10.285723
United States,USA,1983,0.00004139597
United States,USA,1984,0.000095794596
United States,USA,1985,0.00008526589
United States,USA,1986,0.000061417464
United States,USA,1987,0.000050230086
United States,USA,1988,0.000011817242
United States,USA,1989,0.027977359
United States,USA,1990,0.03684387
United States,USA,1991,0.03904124
United States,USA,1992,0.037646737
United States,USA,1993,0.03838379
United States,USA,1994,0.043223582
United States,USA,1995,0.038828343
United States,USA,1996,0.038390968
United States,USA,1997,0.038740803
United States,USA,1998,0.035423126
United States,USA,1999,0.05162703
United States,USA,2000,0.06293467
United States,USA,2001,0.07715412
United States,USA,2002,0.11608443
United States,USA,2003,0.12423286
United States,USA,2004,0.15305866
United States,USA,2005,0.19143014
United States,USA,2006,0.2862414
United States,USA,2007,0.36356807
United States,USA,2008,0.5951218
United States,USA,2009,0.8302033
United States,USA,2010,1.0225409
United States,USA,2011,1.3016933
United States,USA,2012,1.5571158
United States,USA,2013,1.7959362
United States,USA,2014,1.9121739
United States,USA,2015,2.0149417
United States,USA,2016,2.3861992
United States,USA,2017,2.6476958
United States,USA,2018,2.722555
United States,USA,2019,2.9645302
United States,USA,2020,3.643801
United States,USA,2021,3.852819
United States,USA,2022,4.2979994
Upper-middle-income countries,,1965,0
Upper-middle-income countries,,1966,0
Upper-middle-income countries,,1967,0
Upper-middle-income countries,,1968,0
Upper-middle-income countries,,1969,0
Upper-middle-income countries,,1970,0
Upper-middle-income countries,,1971,0
Upper-middle-income countries,,1972,0
Upper-middle-income countries,,1973,0
Upper-middle-income countries,,1974,0
Upper-middle-income countries,,1975,0
Upper-middle-income countries,,1976,0
Upper-middle-income countries,,1977,0
Upper-middle-income countries,,1978,0
Upper-middle-income countries,,1979,0
Upper-middle-income countries,,1980,0
Upper-middle-income countries,,1981,0
Upper-middle-income countries,,1982,0
Upper-middle-income countries,,1983,0
Upper-middle-income countries,,1984,0
Upper-middle-income countries,,1985,0
Upper-middle-income countries,,1986,0
Upper-middle-income countries,,1987,0
Upper-middle-income countries,,1988,0
Upper-middle-income countries,,1989,0
Upper-middle-income countries,,1990,0.000033109176
Upper-middle-income countries,,1991,0.0001093189
Upper-middle-income countries,,1992,0.0014191243
Upper-middle-income countries,,1993,0.0022737747
Upper-middle-income countries,,1994,0.00413466
Upper-middle-income countries,,1995,0.0065971157
Upper-middle-income countries,,1996,0.0011593624
Upper-middle-income countries,,1997,0.002371907
Upper-middle-income countries,,1998,0.004281286
Upper-middle-income countries,,1999,0.005587828
Upper-middle-income countries,,2000,0.006710385
Upper-middle-income countries,,2001,0.00846615
Upper-middle-income countries,,2002,0.009535431
Upper-middle-income countries,,2003,0.010246742
Upper-middle-income countries,,2004,0.011730638
Upper-middle-income countries,,2005,0.015697438
Upper-middle-income countries,,2006,0.027706008
Upper-middle-income countries,,2007,0.041913196
Upper-middle-income countries,,2008,0.09129106
Upper-middle-income countries,,2009,0.1794384
Upper-middle-income countries,,2010,0.30418986
Upper-middle-income countries,,2011,0.42450204
Upper-middle-income countries,,2012,0.5780347
Upper-middle-income countries,,2013,0.7480944
Upper-middle-income countries,,2014,0.8759998
Upper-middle-income countries,,2015,1.063059
Upper-middle-income countries,,2016,1.3787599
Upper-middle-income countries,,2017,1.6716793
Upper-middle-income countries,,2018,1.908644
Upper-middle-income countries,,2019,2.0884817
Upper-middle-income countries,,2020,2.375157
Upper-middle-income countries,,2021,3.0578308
Upper-middle-income countries,,2022,3.4935255
Uzbekistan,UZB,1990,0
Uzbekistan,UZB,1991,0
Uzbekistan,UZB,1992,0
Uzbekistan,UZB,1993,0
Uzbekistan,UZB,1994,0
Uzbekistan,UZB,1995,0
Uzbekistan,UZB,1996,0
Uzbekistan,UZB,1997,0
Uzbekistan,UZB,1998,0
Uzbekistan,UZB,1999,0
Uzbekistan,UZB,2000,0
Uzbekistan,UZB,2001,0
Uzbekistan,UZB,2002,0
Uzbekistan,UZB,2003,0
Uzbekistan,UZB,2004,0
Uzbekistan,UZB,2005,0
Uzbekistan,UZB,2006,0
Uzbekistan,UZB,2007,0
Uzbekistan,UZB,2008,0
Uzbekistan,UZB,2009,0
Uzbekistan,UZB,2010,0
Uzbekistan,UZB,2011,0
Uzbekistan,UZB,2012,0
Uzbekistan,UZB,2013,0
Uzbekistan,UZB,2014,0
Uzbekistan,UZB,2015,0
Uzbekistan,UZB,2016,0
Uzbekistan,UZB,2017,0
Uzbekistan,UZB,2018,0
Uzbekistan,UZB,2019,0.007642208
Uzbekistan,UZB,2020,0
Uzbekistan,UZB,2021,0.00055659324
Uzbekistan,UZB,2022,0.00053366495
Venezuela,VEN,1971,0
Venezuela,VEN,1972,0
Venezuela,VEN,1973,0
Venezuela,VEN,1974,0
Venezuela,VEN,1975,0
Venezuela,VEN,1976,0
Venezuela,VEN,1977,0
Venezuela,VEN,1978,0
Venezuela,VEN,1979,0
Venezuela,VEN,1980,0
Venezuela,VEN,1981,0
Venezuela,VEN,1982,0
Venezuela,VEN,1983,0
Venezuela,VEN,1984,0
Venezuela,VEN,1985,0
Venezuela,VEN,1986,0
Venezuela,VEN,1987,0
Venezuela,VEN,1988,0
Venezuela,VEN,1989,0
Venezuela,VEN,1990,0
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0
Venezuela,VEN,1993,0
Venezuela,VEN,1994,0
Venezuela,VEN,1995,0
Venezuela,VEN,1996,0
Venezuela,VEN,1997,0
Venezuela,VEN,1998,0
Venezuela,VEN,1999,0
Venezuela,VEN,2000,0
Venezuela,VEN,2001,0
Venezuela,VEN,2002,0
Venezuela,VEN,2003,0
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0
Venezuela,VEN,2006,0
Venezuela,VEN,2007,0
Venezuela,VEN,2008,0
Venezuela,VEN,2009,0
Venezuela,VEN,2010,0
Venezuela,VEN,2011,0
Venezuela,VEN,2012,0
Venezuela,VEN,2013,0.023498964
Venezuela,VEN,2014,0.030236222
Venezuela,VEN,2015,0.020744339
Venezuela,VEN,2016,0.031072749
Venezuela,VEN,2017,0.029913021
Venezuela,VEN,2018,0.00015803671
Venezuela,VEN,2019,0.02554161
Venezuela,VEN,2020,0.010172917
Venezuela,VEN,2021,0.00793448
Venezuela,VEN,2022,0.0075150332
Vietnam,VNM,1981,0
Vietnam,VNM,1982,0
Vietnam,VNM,1983,0
Vietnam,VNM,1984,0
Vietnam,VNM,1985,0
Vietnam,VNM,1986,0
Vietnam,VNM,1987,0
Vietnam,VNM,1988,0
Vietnam,VNM,1989,0
Vietnam,VNM,1990,0
Vietnam,VNM,1991,0
Vietnam,VNM,1992,0
Vietnam,VNM,1993,0
Vietnam,VNM,1994,0
Vietnam,VNM,1995,0
Vietnam,VNM,1996,0
Vietnam,VNM,1997,0
Vietnam,VNM,1998,0
Vietnam,VNM,1999,0
Vietnam,VNM,2000,0
Vietnam,VNM,2001,0
Vietnam,VNM,2002,0
Vietnam,VNM,2003,0
Vietnam,VNM,2004,0
Vietnam,VNM,2005,0
Vietnam,VNM,2006,0
Vietnam,VNM,2007,0
Vietnam,VNM,2008,0.0010448428
Vietnam,VNM,2009,0.0069261915
Vietnam,VNM,2010,0.020910926
Vietnam,VNM,2011,0.018802434
Vietnam,VNM,2012,0.017875709
Vietnam,VNM,2013,0.02847574
Vietnam,VNM,2014,0.025634484
Vietnam,VNM,2015,0.057365272
Vietnam,VNM,2016,0.059818495
Vietnam,VNM,2017,0.09622994
Vietnam,VNM,2018,0.11862742
Vietnam,VNM,2019,0.15788656
Vietnam,VNM,2020,0.23403926
Vietnam,VNM,2021,0.51898664
Vietnam,VNM,2022,1.6453393
Western Africa (EI),,1971,0
Western Africa (EI),,1972,0
Western Africa (EI),,1973,0
Western Africa (EI),,1974,0
Western Africa (EI),,1975,0
Western Africa (EI),,1976,0
Western Africa (EI),,1977,0
Western Africa (EI),,1978,0
Western Africa (EI),,1979,0
Western Africa (EI),,1980,0
Western Africa (EI),,1981,0
Western Africa (EI),,1982,0
Western Africa (EI),,1983,0
Western Africa (EI),,1984,0
Western Africa (EI),,1985,0
Western Africa (EI),,1986,0
Western Africa (EI),,1987,0
Western Africa (EI),,1988,0
Western Africa (EI),,1989,0
Western Africa (EI),,1990,0
Western Africa (EI),,1991,0
Western Africa (EI),,1992,0
Western Africa (EI),,1993,0.0020750698
Western Africa (EI),,1994,0.005682963
Western Africa (EI),,1995,0.0064256624
Western Africa (EI),,1996,0.006697469
Western Africa (EI),,1997,0.0068032504
Western Africa (EI),,1998,0.0070539666
Western Africa (EI),,1999,0.007235004
Western Africa (EI),,2000,0.0068295803
Western Africa (EI),,2001,0.0053638294
Western Africa (EI),,2002,0.0049404954
Western Africa (EI),,2003,0.005350571
Western Africa (EI),,2004,0.0058883345
Western Africa (EI),,2005,0.0057876287
Western Africa (EI),,2006,0.0069310204
Western Africa (EI),,2007,0.006030628
Western Africa (EI),,2008,0.004844836
Western Africa (EI),,2009,0.0048426054
Western Africa (EI),,2010,0.0034322573
Western Africa (EI),,2011,0.011141903
Western Africa (EI),,2012,0.035092384
Western Africa (EI),,2013,0.04941221
Western Africa (EI),,2014,0.048067603
Western Africa (EI),,2015,0.08115928
Western Africa (EI),,2016,0.078021765
Western Africa (EI),,2017,0.07150121
Western Africa (EI),,2018,0.0682033
Western Africa (EI),,2019,0.07896488
Western Africa (EI),,2020,0.14114
Western Africa (EI),,2021,0.19156443
Western Africa (EI),,2022,0.18607765
World,OWID_WRL,1965,0
World,OWID_WRL,1966,0
World,OWID_WRL,1967,0
World,OWID_WRL,1968,0
World,OWID_WRL,1969,0
World,OWID_WRL,1970,0
World,OWID_WRL,1971,0
World,OWID_WRL,1972,0
World,OWID_WRL,1973,0
World,OWID_WRL,1974,0
World,OWID_WRL,1975,0
World,OWID_WRL,1976,0
World,OWID_WRL,1977,0
World,OWID_WRL,1978,0.000011670872
World,OWID_WRL,1979,0.000022564449
World,OWID_WRL,1980,0.000039832685
World,OWID_WRL,1981,0.00003999808
World,OWID_WRL,1982,0.000070855094
World,OWID_WRL,1983,0.00012360724
World,OWID_WRL,1984,0.00016104143
World,OWID_WRL,1985,0.00022524789
World,OWID_WRL,1986,0.00047625895
World,OWID_WRL,1987,0.000647665
World,OWID_WRL,1988,0.0010592877
World,OWID_WRL,1989,0.008301312
World,OWID_WRL,1990,0.011235015
World,OWID_WRL,1991,0.012550115
World,OWID_WRL,1992,0.014454247
World,OWID_WRL,1993,0.017283615
World,OWID_WRL,1994,0.021339012
World,OWID_WRL,1995,0.024199737
World,OWID_WRL,1996,0.026209373
World,OWID_WRL,1997,0.033858266
World,OWID_WRL,1998,0.044557884
World,OWID_WRL,1999,0.05836757
World,OWID_WRL,2000,0.08416172
World,OWID_WRL,2001,0.101162106
World,OWID_WRL,2002,0.13430333
World,OWID_WRL,2003,0.15568328
World,OWID_WRL,2004,0.19938533
World,OWID_WRL,2005,0.23442072
World,OWID_WRL,2006,0.2890597
World,OWID_WRL,2007,0.35804644
World,OWID_WRL,2008,0.45403397
World,OWID_WRL,2009,0.57333165
World,OWID_WRL,2010,0.6803341
World,OWID_WRL,2011,0.84084076
World,OWID_WRL,2012,0.991851
World,OWID_WRL,2013,1.1607158
World,OWID_WRL,2014,1.2681308
World,OWID_WRL,2015,1.4724187
World,OWID_WRL,2016,1.6737672
World,OWID_WRL,2017,1.9336287
World,OWID_WRL,2018,2.081022
World,OWID_WRL,2019,2.2950778
World,OWID_WRL,2020,2.6602945
World,OWID_WRL,2021,2.9235954
World,OWID_WRL,2022,3.270562
