Entity,Code,Year,Hydro (% equivalent primary energy)
Switzerland,CHE,1996,25.58224
Switzerland,CHE,1997,28.333918
Switzerland,CHE,1998,27.702028
Switzerland,CHE,1999,31.680716
Switzerland,CHE,2000,29.897543
Switzerland,CHE,2001,31.197527
Switzerland,CHE,2002,28.340181
Switzerland,CHE,2003,28.13629
Switzerland,CHE,2004,27.540138
Switzerland,CHE,2005,26.395628
Switzerland,CHE,2006,24.989977
Switzerland,CHE,2007,28.59582
Switzerland,CHE,2008,28.116545
Switzerland,CHE,2009,27.780497
Switzerland,CHE,2010,28.617748
Switzerland,CHE,2011,26.913532
Switzerland,CHE,2012,30.162683
Switzerland,CHE,2013,29.116402
Switzerland,CHE,2014,29.981304
Switzerland,CHE,2015,30.657259
Switzerland,CHE,2016,29.32435
Switzerland,CHE,2017,28.637695
Switzerland,CHE,2018,28.454914
Switzerland,CHE,2019,29.542917
Switzerland,CHE,2020,31.84432
Switzerland,CHE,2021,32.034702
Switzerland,CHE,2022,26.442516
Taiwan,TWN,1965,10.868428
Taiwan,TWN,1966,10.4390545
Taiwan,TWN,1967,9.467523
Taiwan,TWN,1968,12.089816
Taiwan,TWN,1969,9.123023
Taiwan,TWN,1970,7.867682
Taiwan,TWN,1971,6.7593374
Taiwan,TWN,1972,7.442085
Taiwan,TWN,1973,5.9530554
Taiwan,TWN,1974,8.604859
Taiwan,TWN,1975,8.733823
Taiwan,TWN,1976,5.838051
Taiwan,TWN,1977,4.998222
Taiwan,TWN,1978,5.2226787
Taiwan,TWN,1979,4.524598
Taiwan,TWN,1980,2.7495987
Taiwan,TWN,1981,4.8077273
Taiwan,TWN,1982,4.297093
Taiwan,TWN,1983,4.052549
Taiwan,TWN,1984,3.4155865
Taiwan,TWN,1985,4.465986
Taiwan,TWN,1986,4.191734
Taiwan,TWN,1987,3.4800558
Taiwan,TWN,1988,2.6731176
Taiwan,TWN,1989,2.6207952
Taiwan,TWN,1990,3.2278013
Taiwan,TWN,1991,1.8435193
Taiwan,TWN,1992,2.9517672
Taiwan,TWN,1993,1.7488519
Taiwan,TWN,1994,2.0300534
Taiwan,TWN,1995,1.8261936
Taiwan,TWN,1996,1.7185274
Taiwan,TWN,1997,1.7951086
Taiwan,TWN,1998,2.001953
Taiwan,TWN,1999,1.5585027
Taiwan,TWN,2000,1.3228443
Taiwan,TWN,2001,1.4228985
Taiwan,TWN,2002,0.73954475
Taiwan,TWN,2003,0.76789737
Taiwan,TWN,2004,0.77432853
Taiwan,TWN,2005,0.96327907
Taiwan,TWN,2006,0.93648016
Taiwan,TWN,2007,0.965063
Taiwan,TWN,2008,0.96656287
Taiwan,TWN,2009,0.85915995
Taiwan,TWN,2010,0.8911638
Taiwan,TWN,2011,0.8487584
Taiwan,TWN,2012,1.2068346
Taiwan,TWN,2013,1.1232817
Taiwan,TWN,2014,0.8697112
Taiwan,TWN,2015,0.8958565
Taiwan,TWN,2016,1.2986267
Taiwan,TWN,2017,1.0731274
Taiwan,TWN,2018,0.8660204
Taiwan,TWN,2019,1.0870427
Taiwan,TWN,2020,0.60672194
Taiwan,TWN,2021,0.6560653
Taiwan,TWN,2022,1.1452858
Thailand,THA,1981,6.015194
Thailand,THA,1982,7.5709677
Thailand,THA,1983,6.5891347
Thailand,THA,1984,6.626251
Thailand,THA,1985,5.7355323
Thailand,THA,1986,8.074997
Thailand,THA,1987,5.1872444
Thailand,THA,1988,4.2251425
Thailand,THA,1989,5.4124346
Thailand,THA,1990,4.092316
Thailand,THA,1991,3.4103823
Thailand,THA,1992,2.877258
Thailand,THA,1993,2.202522
Thailand,THA,1994,2.388723
Thailand,THA,1995,3.1681254
Thailand,THA,1996,3.0644376
Thailand,THA,1997,2.8573148
Thailand,THA,1998,2.228538
Thailand,THA,1999,1.4089959
Thailand,THA,2000,2.3479931
Thailand,THA,2001,2.3181396
Thailand,THA,2002,2.534952
Thailand,THA,2003,2.2917786
Thailand,THA,2004,1.7158673
Thailand,THA,2005,1.5895141
Thailand,THA,2006,2.1678836
Thailand,THA,2007,2.0858784
Thailand,THA,2008,1.8100159
Thailand,THA,2009,1.7551527
Thailand,THA,2010,1.2565422
Thailand,THA,2011,1.805521
Thailand,THA,2012,1.776434
Thailand,THA,2013,1.1270758
Thailand,THA,2014,1.0354376
Thailand,THA,2015,0.7327588
Thailand,THA,2016,0.6722911
Thailand,THA,2017,0.86822045
Thailand,THA,2018,1.3563569
Thailand,THA,2019,1.1218275
Thailand,THA,2020,0.86439335
Thailand,THA,2021,0.8541026
Thailand,THA,2022,1.22321
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0
Trinidad and Tobago,TTO,2016,0
Trinidad and Tobago,TTO,2017,0
Trinidad and Tobago,TTO,2018,0
Trinidad and Tobago,TTO,2019,0
Trinidad and Tobago,TTO,2020,0
Trinidad and Tobago,TTO,2021,0
Trinidad and Tobago,TTO,2022,0
Turkey,TUR,1982,12.745108
Turkey,TUR,1983,9.873128
Turkey,TUR,1984,11.098962
Turkey,TUR,1985,9.224896
Turkey,TUR,1986,8.34488
Turkey,TUR,1987,11.479019
Turkey,TUR,1988,16.231731
Turkey,TUR,1989,10.248438
Turkey,TUR,1990,12.179259
Turkey,TUR,1991,11.691105
Turkey,TUR,1992,13.02193
Turkey,TUR,1993,15.311311
Turkey,TUR,1994,14.244038
Turkey,TUR,1995,14.7899885
Turkey,TUR,1996,15.441068
Turkey,TUR,1997,14.521228
Turkey,TUR,1998,15.018119
Turkey,TUR,1999,12.66547
Turkey,TUR,2000,10.55969
Turkey,TUR,2001,8.978266
Turkey,TUR,2002,11.437141
Turkey,TUR,2003,11.255766
Turkey,TUR,2004,13.623309
Turkey,TUR,2005,11.364724
Turkey,TUR,2006,11.384418
Turkey,TUR,2007,8.632176
Turkey,TUR,2008,7.934019
Turkey,TUR,2009,8.40862
Turkey,TUR,2010,11.411335
Turkey,TUR,2011,10.7271385
Turkey,TUR,2012,11.09997
Turkey,TUR,2013,11.411602
Turkey,TUR,2014,7.530733
Turkey,TUR,2015,11.253948
Turkey,TUR,2016,10.667484
Turkey,TUR,2017,8.668244
Turkey,TUR,2018,8.9715605
Turkey,TUR,2019,12.763903
Turkey,TUR,2020,11.372556
Turkey,TUR,2021,7.565509
Turkey,TUR,2022,8.993995
Turkmenistan,TKM,1985,0.0061989655
Turkmenistan,TKM,1986,0.0049806866
Turkmenistan,TKM,1987,0.005006666
Turkmenistan,TKM,1988,0.004972991
Turkmenistan,TKM,1989,0.004839843
Turkmenistan,TKM,1990,0.0058403267
Turkmenistan,TKM,1991,0.005686854
Turkmenistan,TKM,1992,0.00833675
Turkmenistan,TKM,1993,0.01208976
Turkmenistan,TKM,1994,0.009066777
Turkmenistan,TKM,1995,0.011015031
Turkmenistan,TKM,1996,0.009452702
USSR,OWID_USS,1965,3.4813333
USSR,OWID_USS,1966,3.6910224
USSR,OWID_USS,1967,3.3877106
USSR,OWID_USS,1968,3.8358662
USSR,OWID_USS,1969,4.0670166
USSR,OWID_USS,1970,4.17463
USSR,OWID_USS,1971,4.0343986
USSR,OWID_USS,1972,3.7400343
USSR,OWID_USS,1973,3.5433114
USSR,OWID_USS,1974,3.623434
USSR,OWID_USS,1975,3.2949784
USSR,OWID_USS,1976,3.4166834
USSR,OWID_USS,1977,3.5416842
USSR,OWID_USS,1978,3.918541
USSR,OWID_USS,1979,3.8662984
USSR,OWID_USS,1980,4.043397
USSR,OWID_USS,1981,4.019434
USSR,OWID_USS,1982,3.6683857
USSR,OWID_USS,1983,3.7095654
USSR,OWID_USS,1984,4.0228815
Ukraine,UKR,1985,1.1391944
Ukraine,UKR,1986,1.1281002
Ukraine,UKR,1987,0.994602
Ukraine,UKR,1988,1.2357122
Ukraine,UKR,1989,1.0963215
Ukraine,UKR,1990,0.9731685
Ukraine,UKR,1991,1.1563051
Ukraine,UKR,1992,0.92114043
Ukraine,UKR,1993,1.4715108
Ukraine,UKR,1994,1.8900635
Ukraine,UKR,1995,1.5910708
Ukraine,UKR,1996,1.4804908
Ukraine,UKR,1997,1.7526176
Ukraine,UKR,1998,2.9003167
Ukraine,UKR,1999,2.6797638
Ukraine,UKR,2000,2.1026812
Ukraine,UKR,2001,2.2616584
Ukraine,UKR,2002,1.8090997
Ukraine,UKR,2003,1.68295
Ukraine,UKR,2004,2.135611
Ukraine,UKR,2005,2.2049546
Ukraine,UKR,2006,2.257152
Ukraine,UKR,2007,1.772723
Ukraine,UKR,2008,2.0709538
Ukraine,UKR,2009,2.505251
Ukraine,UKR,2010,2.5582757
Ukraine,UKR,2011,2.047151
Ukraine,UKR,2012,1.9911256
Ukraine,UKR,2013,2.7471337
Ukraine,UKR,2014,1.9007796
Ukraine,UKR,2015,1.4482783
Ukraine,UKR,2016,1.9569995
Ukraine,UKR,2017,2.4414475
Ukraine,UKR,2018,2.726202
Ukraine,UKR,2019,1.7914127
Ukraine,UKR,2020,2.1628504
Ukraine,UKR,2021,2.9181526
Ukraine,UKR,2022,4.4674754
United Kingdom,GBR,1965,0.5887872
United Kingdom,GBR,1966,0.5762794
United Kingdom,GBR,1967,0.6204281
United Kingdom,GBR,1968,0.4564072
United Kingdom,GBR,1969,0.385314
United Kingdom,GBR,1970,0.52578115
United Kingdom,GBR,1971,0.39834362
United Kingdom,GBR,1972,0.39256626
United Kingdom,GBR,1973,0.4255182
United Kingdom,GBR,1974,0.47520927
United Kingdom,GBR,1975,0.47519854
United Kingdom,GBR,1976,0.55030495
United Kingdom,GBR,1977,0.47088918
United Kingdom,GBR,1978,0.4820574
United Kingdom,GBR,1979,0.48675352
United Kingdom,GBR,1980,0.49102554
United Kingdom,GBR,1981,0.5643997
United Kingdom,GBR,1982,0.58695453
United Kingdom,GBR,1983,0.58459073
United Kingdom,GBR,1984,0.5848438
United Kingdom,GBR,1985,0.4890784
United Kingdom,GBR,1986,0.5738499
United Kingdom,GBR,1987,0.5047145
United Kingdom,GBR,1988,0.5810751
United Kingdom,GBR,1989,0.5665551
United Kingdom,GBR,1990,0.60323495
United Kingdom,GBR,1991,0.52365804
United Kingdom,GBR,1992,0.6215036
United Kingdom,GBR,1993,0.49419725
United Kingdom,GBR,1994,0.59483325
United Kingdom,GBR,1995,0.53890973
United Kingdom,GBR,1996,0.37521338
United Kingdom,GBR,1997,0.49427167
United Kingdom,GBR,1998,0.57065475
United Kingdom,GBR,1999,0.59770846
United Kingdom,GBR,2000,0.5644077
United Kingdom,GBR,2001,0.44245636
United Kingdom,GBR,2002,0.5310415
United Kingdom,GBR,2003,0.35067186
United Kingdom,GBR,2004,0.5187275
United Kingdom,GBR,2005,0.51949114
United Kingdom,GBR,2006,0.4878945
United Kingdom,GBR,2007,0.5511994
United Kingdom,GBR,2008,0.5644851
United Kingdom,GBR,2009,0.6008189
United Kingdom,GBR,2010,0.40169308
United Kingdom,GBR,2011,0.6704221
United Kingdom,GBR,2012,0.6117432
United Kingdom,GBR,2013,0.54029346
United Kingdom,GBR,2014,0.71205187
United Kingdom,GBR,2015,0.74519384
United Kingdom,GBR,2016,0.6384909
United Kingdom,GBR,2017,0.69485325
United Kingdom,GBR,2018,0.6419085
United Kingdom,GBR,2019,0.7119617
United Kingdom,GBR,2020,0.91366255
United Kingdom,GBR,2021,0.71927357
United Kingdom,GBR,2022,0.68206644
United States,USA,1965,4.074629
United States,USA,1966,3.8774655
United States,USA,1967,4.258249
United States,USA,1968,4.0351424
United States,USA,1969,4.3056097
United States,USA,1970,4.117219
United States,USA,1971,4.3307967
United States,USA,1972,4.2234125
United States,USA,1973,4.0446424
United States,USA,1974,4.579224
United States,USA,1975,4.686844
United States,USA,1976,4.2058325
United States,USA,1977,3.196156
United States,USA,1978,3.9639444
United States,USA,1979,3.9172165
United States,USA,1980,4.0183063
United States,USA,1981,3.9133124
United States,USA,1982,4.8297443
United States,USA,1983,5.202277
United States,USA,1984,4.7869487
United States,USA,1985,4.207218
United States,USA,1986,4.31059
United States,USA,1987,3.5868316
United States,USA,1988,3.06761
United States,USA,1989,3.6027663
United States,USA,1990,3.8230915
United States,USA,1991,3.7633252
United States,USA,1992,3.2452393
United States,USA,1993,3.530317
United States,USA,1994,3.2193832
United States,USA,1995,3.7807684
United States,USA,1996,4.084431
United States,USA,1997,4.1522603
United States,USA,1998,3.7331295
United States,USA,1999,3.6056008
United States,USA,2000,3.0383854
United States,USA,2001,2.3835363
United States,USA,2002,2.8654377
United States,USA,2003,2.967953
United States,USA,2004,2.8128629
United States,USA,2005,2.834965
United States,USA,2006,3.0432415
United States,USA,2007,2.539321
United States,USA,2008,2.6716993
United States,USA,2009,3.0205045
United States,USA,2010,2.7515793
United States,USA,2011,3.38955
United States,USA,2012,2.9997473
United States,USA,2013,2.8236425
United States,USA,2014,2.6652083
United States,USA,2015,2.5777395
United States,USA,2016,2.7450182
United States,USA,2017,3.059325
United States,USA,2018,2.8618639
United States,USA,2019,2.8315792
United States,USA,2020,3.0185764
United States,USA,2021,2.5109057
United States,USA,2022,2.5301526
Upper-middle-income countries,,1965,4.3591113
Upper-middle-income countries,,1966,4.5049777
Upper-middle-income countries,,1967,4.3163157
Upper-middle-income countries,,1968,4.746077
Upper-middle-income countries,,1969,4.818975
Upper-middle-income countries,,1970,4.8849773
Upper-middle-income countries,,1971,4.779224
Upper-middle-income countries,,1972,4.7204123
Upper-middle-income countries,,1973,4.7086024
Upper-middle-income countries,,1974,4.9563026
Upper-middle-income countries,,1975,4.783771
Upper-middle-income countries,,1976,5.0044017
Upper-middle-income countries,,1977,5.1469793
Upper-middle-income countries,,1978,5.2618923
Upper-middle-income countries,,1979,5.494145
Upper-middle-income countries,,1980,5.8417506
Upper-middle-income countries,,1981,6.039906
Upper-middle-income countries,,1982,5.986465
Upper-middle-income countries,,1983,6.1322007
Upper-middle-income countries,,1984,6.4393415
Upper-middle-income countries,,1985,7.1414247
Upper-middle-income countries,,1986,7.055856
Upper-middle-income countries,,1987,7.0254006
Upper-middle-income countries,,1988,7.138464
Upper-middle-income countries,,1989,7.0912814
Upper-middle-income countries,,1990,7.3621945
Upper-middle-income countries,,1991,7.4309306
Upper-middle-income countries,,1992,7.608088
Upper-middle-income countries,,1993,8.1706295
Upper-middle-income countries,,1994,8.488213
Upper-middle-income countries,,1995,8.949921
Upper-middle-income countries,,1996,8.739586
Upper-middle-income countries,,1997,8.971587
Upper-middle-income countries,,1998,9.106647
Upper-middle-income countries,,1999,8.98267
Upper-middle-income countries,,2000,9.177369
Upper-middle-income countries,,2001,9.097925
Upper-middle-income countries,,2002,8.941995
Upper-middle-income countries,,2003,8.2313385
Upper-middle-income countries,,2004,8.39578
Upper-middle-income countries,,2005,8.211296
Upper-middle-income countries,,2006,8.122924
Upper-middle-income countries,,2007,8.007472
Upper-middle-income countries,,2008,8.587048
Upper-middle-income countries,,2009,8.399665
Upper-middle-income countries,,2010,8.528881
Upper-middle-income countries,,2011,8.074786
Upper-middle-income countries,,2012,8.527764
Upper-middle-income countries,,2013,8.463715
Upper-middle-income countries,,2014,8.785369
Upper-middle-income countries,,2015,8.929159
Upper-middle-income countries,,2016,9.124854
Upper-middle-income countries,,2017,8.930245
Upper-middle-income countries,,2018,8.850051
Upper-middle-income countries,,2019,8.972109
Upper-middle-income countries,,2020,9.148508
Upper-middle-income countries,,2021,8.384691
Upper-middle-income countries,,2022,8.575181
Uzbekistan,UZB,1985,3.4460564
Uzbekistan,UZB,1986,2.9860458
Uzbekistan,UZB,1987,4.200674
Uzbekistan,UZB,1988,4.415101
Uzbekistan,UZB,1989,3.2768686
Uzbekistan,UZB,1990,3.7738037
Uzbekistan,UZB,1991,3.465093
Uzbekistan,UZB,1992,3.806538
Uzbekistan,UZB,1993,4.1460834
Uzbekistan,UZB,1994,4.109858
Uzbekistan,UZB,1995,3.5991855
Uzbekistan,UZB,1996,3.6788316
Uzbekistan,UZB,1997,3.2915208
Uzbekistan,UZB,1998,3.2868783
Uzbekistan,UZB,1999,2.8663545
Uzbekistan,UZB,2000,2.8995407
Uzbekistan,UZB,2001,2.938592
Uzbekistan,UZB,2002,2.9276025
Uzbekistan,UZB,2003,3.6696591
Uzbekistan,UZB,2004,3.319612
Uzbekistan,UZB,2005,3.4994836
Uzbekistan,UZB,2006,3.1592808
Uzbekistan,UZB,2007,3.2355342
Uzbekistan,UZB,2008,2.328988
Uzbekistan,UZB,2009,3.4478517
Uzbekistan,UZB,2010,4.280572
Uzbekistan,UZB,2011,2.8236873
Uzbekistan,UZB,2012,3.2086465
Uzbekistan,UZB,2013,3.1335287
Uzbekistan,UZB,2014,2.971866
Uzbekistan,UZB,2015,3.013055
Uzbekistan,UZB,2016,3.5656023
Uzbekistan,UZB,2017,3.969225
Uzbekistan,UZB,2018,2.92372
Uzbekistan,UZB,2019,3.1861079
Uzbekistan,UZB,2020,2.4690757
Uzbekistan,UZB,2021,2.3238604
Uzbekistan,UZB,2022,2.362806
Venezuela,VEN,1965,2.1140683
Venezuela,VEN,1966,2.1339142
Venezuela,VEN,1967,2.3735323
Venezuela,VEN,1968,3.6946754
Venezuela,VEN,1969,4.2418756
Venezuela,VEN,1970,5.406153
Venezuela,VEN,1971,6.983936
Venezuela,VEN,1972,7.378936
Venezuela,VEN,1973,6.668882
Venezuela,VEN,1974,7.9816513
Venezuela,VEN,1975,8.893406
Venezuela,VEN,1976,9.633482
Venezuela,VEN,1977,9.939145
Venezuela,VEN,1978,9.782297
Venezuela,VEN,1979,10.329237
Venezuela,VEN,1980,9.45448
Venezuela,VEN,1981,9.426736
Venezuela,VEN,1982,9.688069
Venezuela,VEN,1983,11.105164
Venezuela,VEN,1984,12.205674
Venezuela,VEN,1985,13.293667
Venezuela,VEN,1986,13.745109
Venezuela,VEN,1987,16.863823
Venezuela,VEN,1988,17.953766
Venezuela,VEN,1989,18.045055
Venezuela,VEN,1990,18.11904
Venezuela,VEN,1991,21.675652
Venezuela,VEN,1992,21.255587
Venezuela,VEN,1993,21.57694
Venezuela,VEN,1994,21.46965
Venezuela,VEN,1995,20.915274
Venezuela,VEN,1996,22.462038
Venezuela,VEN,1997,22.598196
Venezuela,VEN,1998,21.551676
Venezuela,VEN,1999,22.529486
Venezuela,VEN,2000,22.723843
Venezuela,VEN,2001,20.884945
Venezuela,VEN,2002,20.203682
Venezuela,VEN,2003,21.840664
Venezuela,VEN,2004,23.130436
Venezuela,VEN,2005,24.53366
Venezuela,VEN,2006,24.401985
Venezuela,VEN,2007,23.413424
Venezuela,VEN,2008,24.75938
Venezuela,VEN,2009,24.415695
Venezuela,VEN,2010,22.48374
Venezuela,VEN,2011,23.651121
Venezuela,VEN,2012,22.077734
Venezuela,VEN,2013,21.695618
Venezuela,VEN,2014,22.146048
Venezuela,VEN,2015,20.764236
Venezuela,VEN,2016,19.964941
Venezuela,VEN,2017,21.902721
Venezuela,VEN,2018,24.048805
Venezuela,VEN,2019,26.908442
Venezuela,VEN,2020,34.942585
Venezuela,VEN,2021,30.432528
Venezuela,VEN,2022,28.306633
Vietnam,VNM,1981,8.2104645
Vietnam,VNM,1982,7.957216
Vietnam,VNM,1983,5.9674644
Vietnam,VNM,1984,7.7337303
Vietnam,VNM,1985,7.0842214
Vietnam,VNM,1986,6.225277
Vietnam,VNM,1987,5.438617
Vietnam,VNM,1988,7.0410004
Vietnam,VNM,1989,15.831219
Vietnam,VNM,1990,20.584055
Vietnam,VNM,1991,23.790989
Vietnam,VNM,1992,24.912485
Vietnam,VNM,1993,24.039852
Vietnam,VNM,1994,24.972696
Vietnam,VNM,1995,24.608881
Vietnam,VNM,1996,24.35814
Vietnam,VNM,1997,20.527615
Vietnam,VNM,1998,18.064957
Vietnam,VNM,1999,21.659023
Vietnam,VNM,2000,20.092161
Vietnam,VNM,2001,22.102148
Vietnam,VNM,2002,20.06266
Vietnam,VNM,2003,19.297657
Vietnam,VNM,2004,14.763953
Vietnam,VNM,2005,12.803586
Vietnam,VNM,2006,16.546028
Vietnam,VNM,2007,17.134165
Vietnam,VNM,2008,15.970074
Vietnam,VNM,2009,17.898779
Vietnam,VNM,2010,14.655301
Vietnam,VNM,2011,18.975986
Vietnam,VNM,2012,23.412088
Vietnam,VNM,2013,23.896336
Vietnam,VNM,2014,23.12867
Vietnam,VNM,2015,18.560387
Vietnam,VNM,2016,19.096388
Vietnam,VNM,2017,24.084703
Vietnam,VNM,2018,20.58052
Vietnam,VNM,2019,14.551369
Vietnam,VNM,2020,15.994069
Vietnam,VNM,2021,16.470394
Vietnam,VNM,2022,19.62502
Western Africa (EI),,1965,2.455442
Western Africa (EI),,1966,4.5217857
Western Africa (EI),,1967,9.151483
Western Africa (EI),,1968,13.63689
Western Africa (EI),,1969,16.291254
Western Africa (EI),,1970,17.473074
Western Africa (EI),,1971,14.787547
Western Africa (EI),,1972,14.966748
Western Africa (EI),,1973,15.456559
Western Africa (EI),,1974,15.952581
Western Africa (EI),,1975,15.649791
Western Africa (EI),,1976,15.330807
Western Africa (EI),,1977,14.34137
Western Africa (EI),,1978,12.116098
Western Africa (EI),,1979,14.649995
Western Africa (EI),,1980,13.935911
Western Africa (EI),,1981,12.437568
Western Africa (EI),,1982,11.631269
Western Africa (EI),,1983,7.704027
Western Africa (EI),,1984,7.501898
Western Africa (EI),,1985,11.181231
Western Africa (EI),,1986,13.748712
Western Africa (EI),,1987,12.88129
Western Africa (EI),,1988,13.373123
Western Africa (EI),,1989,13.7591095
Western Africa (EI),,1990,14.332865
Western Africa (EI),,1991,15.655528
Western Africa (EI),,1992,14.898716
Western Africa (EI),,1993,14.180499
Western Africa (EI),,1994,14.173438
Western Africa (EI),,1995,14.4505825
Western Africa (EI),,1996,13.855073
Western Africa (EI),,1997,14.198452
Western Africa (EI),,1998,11.052773
Western Africa (EI),,1999,12.949434
Western Africa (EI),,2000,12.930353
Western Africa (EI),,2001,12.143764
Western Africa (EI),,2002,11.656425
Western Africa (EI),,2003,10.436387
Western Africa (EI),,2004,11.547809
Western Africa (EI),,2005,10.789825
Western Africa (EI),,2006,10.706558
Western Africa (EI),,2007,8.935958
Western Africa (EI),,2008,9.631568
Western Africa (EI),,2009,10.042983
Western Africa (EI),,2010,10.775382
Western Africa (EI),,2011,9.942095
Western Africa (EI),,2012,9.617593
Western Africa (EI),,2013,9.146038
Western Africa (EI),,2014,9.249952
Western Africa (EI),,2015,6.8406677
Western Africa (EI),,2016,6.912968
Western Africa (EI),,2017,7.568074
Western Africa (EI),,2018,7.1541233
Western Africa (EI),,2019,7.724783
Western Africa (EI),,2020,7.6431317
Western Africa (EI),,2021,7.6141195
Western Africa (EI),,2022,7.921248
World,OWID_WRL,1965,6.3034415
World,OWID_WRL,1966,6.376417
World,OWID_WRL,1967,6.281983
World,OWID_WRL,1968,6.239231
World,OWID_WRL,1969,6.191825
World,OWID_WRL,1970,6.0953474
World,OWID_WRL,1971,6.117444
World,OWID_WRL,1972,6.077938
World,OWID_WRL,1973,5.824427
World,OWID_WRL,1974,6.357181
World,OWID_WRL,1975,6.405346
World,OWID_WRL,1976,6.056887
World,OWID_WRL,1977,6.038465
World,OWID_WRL,1978,6.280413
World,OWID_WRL,1979,6.375154
World,OWID_WRL,1980,6.5691776
World,OWID_WRL,1981,6.7383685
World,OWID_WRL,1982,6.897505
World,OWID_WRL,1983,7.077477
World,OWID_WRL,1984,6.985537
World,OWID_WRL,1985,6.942067
World,OWID_WRL,1986,6.8817773
World,OWID_WRL,1987,6.7399263
World,OWID_WRL,1988,6.7035384
World,OWID_WRL,1989,6.540068
World,OWID_WRL,1990,6.6772065
World,OWID_WRL,1991,6.7838326
World,OWID_WRL,1992,6.744746
World,OWID_WRL,1993,7.0946164
World,OWID_WRL,1994,7.0500493
World,OWID_WRL,1995,7.265918
World,OWID_WRL,1996,7.1584897
World,OWID_WRL,1997,7.2099767
World,OWID_WRL,1998,7.2200003
World,OWID_WRL,1999,7.1510034
World,OWID_WRL,2000,7.0918746
World,OWID_WRL,2001,6.797025
World,OWID_WRL,2002,6.733657
World,OWID_WRL,2003,6.452832
World,OWID_WRL,2004,6.5592346
World,OWID_WRL,2005,6.5228996
World,OWID_WRL,2006,6.543757
World,OWID_WRL,2007,6.414276
World,OWID_WRL,2008,6.6679296
World,OWID_WRL,2009,6.7243576
World,OWID_WRL,2010,6.736645
World,OWID_WRL,2011,6.6642375
World,OWID_WRL,2012,6.80895
World,OWID_WRL,2013,6.918765
World,OWID_WRL,2014,6.986639
World,OWID_WRL,2015,6.8707533
World,OWID_WRL,2016,6.983631
World,OWID_WRL,2017,6.896248
World,OWID_WRL,2018,6.867884
World,OWID_WRL,2019,6.85521
World,OWID_WRL,2020,7.2751575
World,OWID_WRL,2021,6.7626514
World,OWID_WRL,2022,6.7345924
